Date,AAPL_Change,AAPL_Lag 2 Significant,stock_x,GOOG_Change,GOOG_Lag 2 Significant,stock_y,MSFT_Change,MSFT_Lag 2 Significant,stock
2016-04-04,0.015076300790586528,0,AAPL,0.015515840779853685,-1,GOOG,0.006902815622161772,-1,MSFT
2016-04-05,-0.008241260641188129,0,AAPL,-0.016078713702903702,0,GOOG,-0.004329785314811541,0,MSFT
2016-04-06,0.00657474203269115,-1,AAPL,-0.003021680216802159,1,GOOG,-0.01503895633266894,0,MSFT
2016-04-07,-0.0025401433366597503,0,AAPL,0.01304755562200155,0,GOOG,0.009381898454746018,0,MSFT
2016-04-08,-0.009458844929513429,0,AAPL,-0.0018782618028629907,0,GOOG,-0.0036449790413704,0,MSFT
2016-04-11,0.0005509135983841064,1,AAPL,-0.0012769332096724815,0,GOOG,-0.003292482165721644,1,MSFT
2016-04-12,0.003395429934844429,1,AAPL,-0.0067562111383273615,1,GOOG,-0.002202238942925372,1,MSFT
2016-04-13,0.013352844338759828,1,AAPL,0.015121951219512209,0,GOOG,0.013794371896266313,0,MSFT
2016-04-14,0.007400722021660755,-1,AAPL,0.006473917454215439,0,GOOG,0.0018142235123368433,0,MSFT
2016-04-15,0.004389894284178464,-1,AAPL,-3.978727072584398e-05,1,GOOG,0.0014487504527345152,1,MSFT
2016-04-18,-0.02872179109802875,-1,AAPL,0.008594392424202235,0,GOOG,0.003435804701627632,1,MSFT
2016-04-19,-0.00927541555698419,0,AAPL,0.011900691686610676,-1,GOOG,0.020544242205802858,-1,MSFT
2016-04-20,-0.011494252873563204,-1,AAPL,-0.014957570401944119,-1,GOOG,-0.006003884866678465,-1,MSFT
2016-04-21,0.0027194298574644282,-1,AAPL,-0.003456464379947289,-1,GOOG,-0.008704920945105776,-1,MSFT
2016-04-22,-0.017955671934910655,-1,AAPL,-0.038497180227170524,0,GOOG,-0.06971326164874557,0,MSFT
2016-04-25,-9.522902580716419e-05,-1,AAPL,-0.014043783560512058,-1,GOOG,-0.0025043344249662267,0,MSFT
2016-04-26,-0.01038095238095238,-1,AAPL,0.013014942047200108,-1,GOOG,0.009269988412514474,-1,MSFT
2016-04-27,-0.07612356847271673,-1,AAPL,-0.02499241818532716,-1,GOOG,-0.0149253731343284,-1,MSFT
2016-04-28,0.0167708333333334,-1,AAPL,0.0013714318030793038,-1,GOOG,-0.016705516705516676,-1,MSFT
2016-04-29,-0.037086364102038805,0,AAPL,-0.02479315505605284,0,GOOG,-0.02508889766890554,1,MSFT
2016-05-02,-0.00026598574316405443,1,AAPL,0.01003329955117982,-1,GOOG,0.01317122593718345,0,MSFT
2016-05-03,0.0025009311977863824,0,AAPL,-0.0010894026919713307,0,GOOG,0.006800000000000139,0,MSFT
2016-05-04,0.010615711252653924,-1,AAPL,-0.009155222638368654,1,GOOG,-0.009932459276916994,0,MSFT
2016-05-05,-0.012605042016806787,-1,AAPL,0.010441860128314715,1,GOOG,0.0006019261637237872,1,MSFT
2016-05-06,-0.006702127659574453,0,AAPL,0.0009746309301992273,1,GOOG,0.0010026067776218726,0,MSFT
2016-05-09,-0.0039627289279212646,0,AAPL,0.019502276697499932,1,GOOG,0.011418269230769162,1,MSFT
2016-05-10,0.003548387096774075,0,AAPL,0.0066713483146068064,0,GOOG,-0.003168944345415037,1,MSFT
2016-05-11,0.0016072002571521082,-1,AAPL,0.009291942797349021,-1,GOOG,0.015895092390224574,0,MSFT
2016-05-12,-0.008130081300813052,0,AAPL,-0.008777871469844212,-1,GOOG,0.001369059260708072,0,MSFT
2016-05-13,-0.02933563416738572,1,AAPL,-0.007154213036565937,0,GOOG,0.004687499999999957,0,MSFT
2016-05-16,0.026555555555555662,1,AAPL,-0.003932970938153924,0,GOOG,-0.01244167962674958,0,MSFT
2016-05-17,0.023379153588050542,0,AAPL,0.009673825673712777,-1,GOOG,0.018110236220472583,-1,MSFT
2016-05-18,-0.004124801692226288,0,AAPL,-0.017206944231064725,0,GOOG,-0.023975251353441696,0,MSFT
2016-05-19,0.005097706032285432,1,AAPL,-0.0018616681114725921,0,GOOG,-0.00019809825673533507,0,MSFT
2016-05-20,0.0,1,AAPL,-0.001053590751181721,0,GOOG,0.00019813750743002959,0,MSFT
2016-05-23,0.012996618765849677,1,AAPL,0.00699809013426056,1,GOOG,0.002377179080824243,1,MSFT
2016-05-24,0.01408156879107114,1,AAPL,0.0004670714619336992,1,GOOG,0.0019762845849802253,1,MSFT
2016-05-25,0.014914626620037062,0,AAPL,0.019664431429137208,0,GOOG,0.02406311637080872,0,MSFT
2016-05-26,0.010236140670923266,0,AAPL,0.002927465453132827,1,GOOG,0.0001926040061632772,0,MSFT
2016-05-27,-0.0024077046548957037,0,AAPL,0.0015770470485703125,1,GOOG,-0.0001925669170036448,1,MSFT
2016-05-31,0.0016090104585679832,-1,AAPL,0.010676648112595057,0,GOOG,0.00654853620955298,0,MSFT
2016-06-01,-0.005823293172690702,-1,AAPL,0.0038128296936070782,0,GOOG,0.003444316877152742,0,MSFT
2016-06-02,-0.014340537265199016,0,AAPL,-0.00276367200795058,-1,GOOG,0.0038138825324181,-1,MSFT
2016-06-03,0.0019467213114754407,1,AAPL,-0.0044095563139932015,-1,GOOG,-0.004939209726443683,0,MSFT
2016-06-06,0.002045198895592515,1,AAPL,-0.005978581321047114,0,GOOG,-0.007445589919816698,0,MSFT
2016-06-07,0.012858454944382204,0,AAPL,-0.006993971665448018,0,GOOG,0.0048086170417387395,0,MSFT
2016-06-08,-0.002317380352644837,0,AAPL,0.0057234941098021075,0,GOOG,-0.004211332312404226,-1,MSFT
2016-06-09,-0.00525146435063617,0,AAPL,-0.0015056080446433915,0,GOOG,-0.00038446751249521233,-1,MSFT
2016-06-10,0.00030456852791882483,-1,AAPL,-0.004703473653630663,0,GOOG,-0.01826923076923081,-1,MSFT
2016-06-13,0.0016238709022631248,0,AAPL,-0.004114139574964981,0,GOOG,-0.028795298726738475,0,MSFT
2016-06-14,-0.013881852264667205,0,AAPL,-4.1869618009449106e-05,0,GOOG,0.006454215409439357,0,MSFT
2016-06-15,0.005137690094533465,-1,AAPL,0.003517195176417909,-1,GOOG,-0.0024048096192383905,1,MSFT
2016-06-16,-0.0140053158863217,0,AAPL,-0.0056884561891515925,-1,GOOG,-0.005222981116914438,1,MSFT
2016-06-17,0.0017625712804563156,-1,AAPL,-0.008756346952763283,-1,GOOG,0.017972536348949797,0,MSFT
2016-06-20,-0.006416890912854578,0,AAPL,-0.013942002398927513,0,GOOG,0.004562586788335654,0,MSFT
2016-06-21,-0.011041666666666727,1,AAPL,-0.0005295018389456232,0,GOOG,-0.008688783570300118,1,MSFT
2016-06-22,0.013798188329471328,-1,AAPL,0.0009450171821305806,-1,GOOG,0.017529880478087456,-1,MSFT
2016-06-23,-0.003220779220779235,-1,AAPL,-0.002303092724515677,-1,GOOG,0.003915426781519349,-1,MSFT
2016-06-24,-0.03158223889931211,0,AAPL,-0.03194494228976996,0,GOOG,-0.02866614664586586,-1,MSFT
2016-06-27,0.0009686793671295213,1,AAPL,-0.006176222284757893,1,GOOG,-0.014254165830154597,1,MSFT
2016-06-28,-0.0010752688172042113,1,AAPL,0.011877794336810688,0,GOOG,-0.0036659877800406795,1,MSFT
2016-06-29,0.011517761033369213,1,AAPL,0.005935461066026493,1,GOOG,0.02023712183156157,1,MSFT
2016-06-30,0.0050015962541236645,1,AAPL,0.003616398243045493,1,GOOG,0.016229212582648866,0,MSFT
2016-07-01,0.011118170266836149,0,AAPL,0.009818081024698387,0,GOOG,0.008083596214511156,0,MSFT
2016-07-05,-0.0010472300764476916,0,AAPL,0.0055764229991330785,0,GOOG,-0.005867396831605753,1,MSFT
2016-07-06,-0.00828179054408229,1,AAPL,-0.008734879177082376,1,GOOG,-0.0009836710603973176,1,MSFT
2016-07-07,0.011627906976744208,1,AAPL,0.01173947070929593,1,GOOG,0.012603387160299295,1,MSFT
2016-07-08,0.008254963427377193,0,AAPL,0.002034150813660318,1,GOOG,0.006028782574873493,1,MSFT
2016-07-11,0.002694579749196846,0,AAPL,0.012223016440314538,1,GOOG,0.014884979702300516,1,MSFT
2016-07-12,0.004341085271317935,0,AAPL,0.015634489089753508,0,GOOG,0.008380952380952378,1,MSFT
2016-07-13,0.002469898116702618,1,AAPL,0.006257648236733804,0,GOOG,0.011711371363808176,0,MSFT
2016-07-14,-0.000205317729185861,1,AAPL,-0.0028191592272186483,0,GOOG,0.00522778192681117,0,MSFT
2016-07-15,0.015710031830783455,0,AAPL,0.0057512680506666145,0,GOOG,0.0020430906389301558,0,MSFT
2016-07-18,-0.0022240194096239123,1,AAPL,-0.004161327215355559,1,GOOG,-0.004633920296570948,1,MSFT
2016-07-19,0.008713272543059869,0,AAPL,0.009934828631124493,1,GOOG,0.00018621973929233704,1,MSFT
2016-07-20,0.004419445560466029,0,AAPL,0.010193316801161869,0,GOOG,0.04542915658164204,0,MSFT
2016-07-21,-0.0017000000000000348,-1,AAPL,0.004109421832829252,0,GOOG,-0.0030276046304541504,0,MSFT
2016-07-22,-0.005709706501051737,-1,AAPL,0.0020260413852719594,0,GOOG,0.001786352268667413,0,MSFT
2016-07-25,-0.01017529719927468,1,AAPL,-0.0016040762408002784,0,GOOG,0.006954350927246722,0,MSFT
2016-07-26,-0.01455470737913489,1,AAPL,-0.002200710167820974,1,GOOG,0.0008854258898531864,0,MSFT
2016-07-27,0.07689526957240256,0,AAPL,-0.0010283611171248985,1,GOOG,0.0015923566878979225,0,MSFT
2016-07-28,-0.013763007720711706,1,AAPL,0.011865416914991656,1,GOOG,-0.010775481363716644,1,MSFT
2016-07-29,0.013225712340756646,1,AAPL,0.034362283144142365,0,GOOG,0.004642857142857171,1,MSFT
2016-08-01,0.002111527017947923,0,AAPL,-0.015037983201977469,0,GOOG,0.006043370067543519,0,MSFT
2016-08-02,0.015707307729144748,0,AAPL,0.009985678434876407,0,GOOG,0.004416961130742081,0,MSFT
2016-08-03,-0.011692597831211682,1,AAPL,-0.001964380959814882,0,GOOG,-0.002990325417766116,1,MSFT
2016-08-04,0.007346627230226055,1,AAPL,0.00656951432519115,1,GOOG,0.0021171489061397875,1,MSFT
2016-08-05,0.0065353286607312535,1,AAPL,0.0020201496982723555,0,GOOG,0.014964788732394485,0,MSFT
2016-08-08,0.011762491766255769,1,AAPL,0.01062317454573658,0,GOOG,0.007025151777970473,0,MSFT
2016-08-09,0.006603422619047672,0,AAPL,-0.0011508951406649093,0,GOOG,0.001980880199810464,0,MSFT
2016-08-10,0.004434999538020845,0,AAPL,0.003392651389066748,0,GOOG,-0.00017190991920246201,0,MSFT
2016-08-11,-0.0017477692944530832,0,AAPL,0.0015948963317384823,0,GOOG,-0.0022352132049517914,0,MSFT
2016-08-12,-0.006819019535569404,1,AAPL,-0.0044585987261146496,0,GOOG,0.0,0,MSFT
2016-08-15,0.003340137316756309,0,AAPL,0.002879078694817627,0,GOOG,-0.00034464931931765813,0,MSFT
2016-08-16,0.013778435361568198,0,AAPL,-0.0044019138755981855,0,GOOG,-0.006895362868470922,0,MSFT
2016-08-17,-0.004834443126881305,0,AAPL,-0.00381904395745214,0,GOOG,-0.0012150668286755595,0,MSFT
2016-08-18,0.0011915673693860818,0,AAPL,0.0034606082437089736,0,GOOG,-0.002085505735140769,0,MSFT
2016-08-19,-0.004211297262656899,0,AAPL,-0.00642299457699258,0,GOOG,0.0001741553465690604,0,MSFT
2016-08-22,0.0008274340351199783,0,AAPL,-0.0022322580645161016,0,GOOG,0.0029601253700157763,0,MSFT
2016-08-23,-0.002480249862208295,-1,AAPL,0.002857992680435073,-1,GOOG,0.005208333333333259,0,MSFT
2016-08-24,-0.00023022377751180653,-1,AAPL,-0.00631866714808893,0,GOOG,-0.0017271157167529914,0,MSFT
2016-08-25,-0.010823009257127092,0,AAPL,-0.004645851177035532,0,GOOG,0.0013840830449827206,0,MSFT
2016-08-26,0.00018623707980247595,-1,AAPL,0.0026075619295957697,0,GOOG,0.006910850034554272,0,MSFT
2016-08-29,-0.007354994879433919,0,AAPL,-0.00033810143042911633,0,GOOG,-0.0017158544955387929,0,MSFT
2016-08-30,-0.007690864753329695,0,AAPL,0.0007674896584020098,0,GOOG,-0.0034376074252321365,-1,MSFT
2016-08-31,-0.0013232514177693446,1,AAPL,-0.0030156109861828595,0,GOOG,-0.0056916177992411,0,MSFT
2016-09-01,0.004542873367404887,1,AAPL,0.0029204312851200953,0,GOOG,-0.011101474414570656,1,MSFT
2016-09-02,0.014697569248162791,0,AAPL,0.004887877803054996,0,GOOG,0.011576916330468423,0,MSFT
2016-09-06,0.0018570102135562203,0,AAPL,0.0005692035031890086,0,GOOG,0.0019074041962892085,0,MSFT
2016-09-07,-0.0006487488415199971,-1,AAPL,0.008468550003232211,-1,GOOG,-0.005365178262374593,-1,MSFT
2016-09-08,-0.005378837058332532,-1,AAPL,-0.001807692307692288,-1,GOOG,0.0027840612493474914,-1,MSFT
2016-09-09,-0.02433566433566436,1,AAPL,-0.01090432705274924,0,GOOG,-0.01457574180114529,0,MSFT
2016-09-12,-0.019017584097859253,1,AAPL,-0.019439033891702432,0,GOOG,-0.013910899806303887,0,MSFT
2016-09-13,0.04734534827082326,1,AAPL,0.012381973964747715,0,GOOG,0.008928571428571397,0,MSFT
2016-09-14,0.011347781601711349,1,AAPL,-0.006370343239849308,1,GOOG,-0.0019469026548673,1,MSFT
2016-09-15,0.04718109077531496,1,AAPL,0.004318005292189397,1,GOOG,-0.004256073771945368,1,MSFT
2016-09-16,0.011066221675742229,-1,AAPL,0.008992122062158492,0,GOOG,0.02635796972395377,0,MSFT
2016-09-19,0.0006080611535788094,-1,AAPL,0.003468658655407575,0,GOOG,-0.006246746486205046,0,MSFT
2016-09-20,-0.018578001562635667,1,AAPL,-0.004427642992154479,1,GOOG,0.0013968919154880854,0,MSFT
2016-09-21,0.007076514816452884,0,AAPL,0.004759427828348485,1,GOOG,0.002789886660854446,0,MSFT
2016-09-22,0.004391743522178304,-1,AAPL,0.009499650557813322,0,GOOG,0.007129194922622206,-1,MSFT
2016-09-23,0.0006121556624398838,-1,AAPL,0.008448717948718043,-1,GOOG,-0.0008632596685083094,-1,MSFT
2016-09-26,-0.024296451669288614,1,AAPL,-0.004894544807332979,0,GOOG,-0.013651287368239172,1,MSFT
2016-09-27,0.012182013615191778,0,AAPL,-0.009249559240616323,0,GOOG,-0.002627890679747669,1,MSFT
2016-09-28,0.0061061946902654105,-1,AAPL,0.003030303030303161,0,GOOG,0.01668715966976997,0,MSFT
2016-09-29,-0.004661799630574337,0,AAPL,0.0046152857234684755,0,GOOG,-0.0012093987560469757,0,MSFT
2016-09-30,-0.00618593142453161,0,AAPL,-0.006539209664209733,0,GOOG,-0.004151530877010923,0,MSFT
2016-10-03,0.0022230126267117627,0,AAPL,-0.002679272989579262,0,GOOG,-0.002866076081292301,0,MSFT
2016-10-04,0.0031053145239996467,0,AAPL,0.002298999031320692,0,GOOG,-0.002351711523386424,0,MSFT
2016-10-05,0.0030072527861313425,0,AAPL,0.004226640722652332,0,GOOG,0.0003492229788719658,0,MSFT
2016-10-06,0.002645502645502562,1,AAPL,-0.000397787786631687,0,GOOG,0.00785477395706069,0,MSFT
2016-10-07,0.005364995602462619,1,AAPL,0.0008472400513477307,0,GOOG,0.0019050917907863507,0,MSFT
2016-10-10,0.006211180124223503,1,AAPL,-0.0025010902188132844,0,GOOG,0.0010371650821088263,-1,MSFT
2016-10-11,0.023300295600765075,0,AAPL,0.011508145709840269,0,GOOG,-0.00034536349507852115,-1,MSFT
2016-10-12,-0.0029736618521666322,0,AAPL,-0.003686471919253531,0,GOOG,-0.013473829676973637,0,MSFT
2016-10-13,-0.004772049424797475,0,AAPL,-0.003240787996325323,0,GOOG,-0.0071791279985991,1,MSFT
2016-10-14,0.009332990838256672,0,AAPL,0.0005504211361715416,0,GOOG,0.007407407407407306,0,MSFT
2016-10-17,-0.004665761791652456,0,AAPL,-0.002366788204439363,1,GOOG,0.004201680672268893,0,MSFT
2016-10-18,0.007244523992159022,-1,AAPL,0.010323159784560332,1,GOOG,0.002963737796373822,0,MSFT
2016-10-19,-0.007869351836182203,0,AAPL,0.013974741384781277,0,GOOG,-0.0010429341213280539,1,MSFT
2016-10-20,-0.0033262260127931986,0,AAPL,0.005557920036051378,0,GOOG,0.0005220114842525714,1,MSFT
2016-10-21,-0.0004278623994523612,0,AAPL,-0.010332378936885322,1,GOOG,0.048347826086956536,0,MSFT
2016-10-24,0.002482664155466052,-1,AAPL,0.012452830188679265,0,GOOG,-0.0056403450564035396,1,MSFT
2016-10-25,0.00725875320239111,-1,AAPL,0.014635358429618606,-1,GOOG,0.015181848515182006,0,MSFT
2016-10-26,-0.03086053412462908,0,AAPL,-0.012661017779301507,0,GOOG,-0.0006573541495480395,-1,MSFT
2016-10-27,0.009447992301635956,-1,AAPL,-0.006622516556291425,0,GOOG,-0.003288932741325468,0,MSFT
2016-10-28,-0.013172718606464963,0,AAPL,0.00917602996254674,-1,GOOG,-0.009899356541824831,0,MSFT
2016-10-31,-0.001932027750944032,-1,AAPL,-0.01593369208882289,-1,GOOG,0.002499583402766125,0,MSFT
2016-11-01,-0.0016717993840740242,-1,AAPL,-0.015814549888745092,-1,GOOG,-0.003158244680851019,0,MSFT
2016-11-02,-0.01815617838885941,-1,AAPL,-0.005990624481089224,-1,GOOG,-0.00250125062531259,-1,MSFT
2016-11-03,-0.0037701974865350647,0,AAPL,-0.014070932922128021,0,GOOG,-0.00484787696422595,0,MSFT
2016-11-04,-0.022076049738691702,1,AAPL,-0.02162267839687204,1,GOOG,-0.014782462623887159,1,MSFT
2016-11-07,0.014281765410485647,0,AAPL,0.031758718993952106,0,GOOG,0.019266837169650497,0,MSFT
2016-11-08,0.00208938953488369,0,AAPL,0.011491284699806316,0,GOOG,0.012880562060889831,0,MSFT
2016-11-09,-0.0038981053394978593,-1,AAPL,-0.0044166453918814685,-1,GOOG,-0.009083402146985886,-1,MSFT
2016-11-10,0.011012013105205831,-1,AAPL,0.014398543477703196,-1,GOOG,0.008000000000000007,-1,MSFT
2016-11-11,-0.035736789990098106,0,AAPL,-0.04377061819836448,-1,GOOG,-0.03720238095238093,0,MSFT
2016-11-14,0.0055078416728902005,0,AAPL,-0.0012424987442830606,0,GOOG,0.013566889919285785,0,MSFT
2016-11-15,-0.010583975489740991,1,AAPL,-0.011421386977236605,1,GOOG,-0.011690952219586714,1,MSFT
2016-11-16,0.0012198554940414663,1,AAPL,0.01101784542886608,1,GOOG,0.010457740442310959,1,MSFT
2016-11-17,0.029147141518275577,0,AAPL,0.015519067796610162,0,GOOG,0.024940617577197118,0,MSFT
2016-11-18,-0.0008195974865677912,1,AAPL,0.0058024305012256425,0,GOOG,0.00612481377255425,0,MSFT
2016-11-21,0.0036456434560701023,1,AAPL,-0.0113564178020924,0,GOOG,-0.004606778545574231,0,MSFT
2016-11-22,0.016618234653105638,0,AAPL,0.013139088131548292,-1,GOOG,0.007933884297520509,-1,MSFT
2016-11-23,-0.005270209915140711,0,AAPL,-0.006341974813300011,-1,GOOG,0.0004919645785503857,-1,MSFT
2016-11-25,-0.0020653735632184533,0,AAPL,-0.004519818165240386,0,GOOG,-0.01163743648582205,0,MSFT
2016-11-28,0.002699541078016843,0,AAPL,-0.0055740193127993285,1,GOOG,0.0006633499170813906,0,MSFT
2016-11-29,-0.005833258547967346,0,AAPL,0.015171052631578918,-1,GOOG,0.00513755386145176,0,MSFT
2016-11-30,0.007402058133237022,-1,AAPL,-0.0018923437844282638,-1,GOOG,0.003462489694971093,-1,MSFT
2016-12-01,-0.011066308243727565,0,AAPL,-0.01640110639292536,0,GOOG,-0.012323365100230022,0,MSFT
2016-12-02,-0.0108277080596203,0,AAPL,-0.016965040135192292,1,GOOG,-0.017135252037930426,1,MSFT
2016-12-05,0.007602821287899575,0,AAPL,0.017620435407405433,0,GOOG,0.010494245091401622,0,MSFT
2016-12-06,-0.004545454545454518,1,AAPL,0.009264758284831977,1,GOOG,0.012227805695142369,1,MSFT
2016-12-07,-0.0021917808219177326,1,AAPL,-0.004877538477632615,1,GOOG,-0.0069501903028297285,1,MSFT
2016-12-08,0.014643968515467563,1,AAPL,0.015085413929040838,1,GOOG,0.021496417263789255,0,MSFT
2016-12-09,0.013079559805159624,1,AAPL,0.009734879867439927,1,GOOG,-0.001957585644371873,1,MSFT
2016-12-12,0.00872584809901178,1,AAPL,0.0064615384615385185,1,GOOG,0.010460934946060707,1,MSFT
2016-12-13,0.0048547974225439106,1,AAPL,0.011286049118516273,0,GOOG,0.01099967648010347,0,MSFT
2016-12-14,0.01054111033028815,1,AAPL,0.004408615694671879,0,GOOG,0.008000000000000007,0,MSFT
2016-12-15,0.002955493741307213,0,AAPL,-7.524454477048081e-05,0,GOOG,-0.004761904761904745,0,MSFT
2016-12-16,0.009447044548448693,0,AAPL,0.0038377605538415524,0,GOOG,0.0039872408293459855,1,MSFT
2016-12-19,-0.005752554305829882,0,AAPL,-0.01271864067966011,0,GOOG,-0.00619539316918194,1,MSFT
2016-12-20,0.00811744386873925,0,AAPL,0.008276176254713885,0,GOOG,0.0180626598465472,0,MSFT
2016-12-21,0.000513962652047395,-1,AAPL,-0.0011546764395802267,0,GOOG,-0.004082273512325263,0,MSFT
2016-12-22,-0.003852739726027399,0,AAPL,-0.004372738238841989,0,GOOG,0.006463818382469011,0,MSFT
2016-12-23,-0.006532015470562924,1,AAPL,-0.0018425967994346595,0,GOOG,-0.0061090225563910075,0,MSFT
2016-12-27,0.008045678691928293,0,AAPL,-0.0002781641168290161,0,GOOG,-0.0037825059101654897,0,MSFT
2016-12-28,0.008582217645039414,0,AAPL,0.0038194971417009342,-1,GOOG,0.003005853504192357,0,MSFT
2016-12-29,-0.009104833219877428,0,AAPL,-0.013065389945823402,0,GOOG,-0.008517350157728698,0,MSFT
2016-12-30,0.0017174753112925154,0,AAPL,-0.0007404286826753204,0,GOOG,0.0015908367801464873,0,MSFT
2017-01-03,-0.0072867552507501765,0,AAPL,-0.005033535611625784,0,GOOG,-0.0027001270648030484,0,MSFT
2017-01-04,0.0004317789291883312,0,AAPL,0.012262297607888994,0,GOOG,-0.004937091893613689,0,MSFT
2017-01-05,0.0006042296072508169,1,AAPL,-0.0028920797605154203,1,GOOG,-0.004641485275288071,0,MSFT
2017-01-06,0.007418909592822542,1,AAPL,0.011678200692041507,1,GOOG,0.0017687731146487364,0,MSFT
2017-01-09,0.010018838842267508,0,AAPL,0.01400799738450309,0,GOOG,0.007383627608346766,0,MSFT
2017-01-10,0.00695209834675703,0,AAPL,0.0018105158730159496,0,GOOG,-0.00047801147227533036,0,MSFT
2017-01-11,-0.00025258903763580864,0,AAPL,-0.0035402173643948047,0,GOOG,-0.0019129603060735747,0,MSFT
2017-01-12,0.0013053730840490994,0,AAPL,0.002658385093167625,0,GOOG,0.00718735026353623,0,MSFT
2017-01-13,0.001808318264014508,0,AAPL,0.00042124042916968923,0,GOOG,-0.006977481763399962,0,MSFT
2017-01-17,-0.006464612543027437,0,AAPL,-0.0004953683063357861,0,GOOG,0.0009581603321622275,0,MSFT
2017-01-18,0.014027378739225993,0,AAPL,-0.0015735738712396865,0,GOOG,-0.00015954052329292256,0,MSFT
2017-01-19,-0.0050000000000000044,0,AAPL,-0.0008562812573682521,0,GOOG,-0.006861337162916814,0,MSFT
2017-01-20,0.008793969849246297,0,AAPL,0.0022232710651828307,1,GOOG,0.006908740359897081,0,MSFT
2017-01-23,-0.003735990037359915,0,AAPL,0.00042136049869268,1,GOOG,0.0004786979415989378,1,MSFT
2017-01-24,-0.003750000000000031,1,AAPL,0.018643542892536225,1,GOOG,0.007974481658692191,1,MSFT
2017-01-25,0.0072772898368884675,1,AAPL,0.008901860634804803,0,GOOG,0.011867088607594887,1,MSFT
2017-01-26,0.010380335492443216,0,AAPL,0.009871989585593429,-1,GOOG,0.002658326817826407,1,MSFT
2017-01-27,0.0038629078655378897,0,AAPL,-0.0037001229395685615,-1,GOOG,0.019806612601372287,0,MSFT
2017-01-30,-0.009906664483379624,1,AAPL,-0.02402031843394725,-1,GOOG,0.004587857470561119,-1,MSFT
2017-01-31,0.0018192342677580964,1,AAPL,-0.021849605970588937,0,GOOG,-0.012635104277667786,-1,MSFT
2017-02-01,0.04853487412298807,1,AAPL,0.0035388901438144775,0,GOOG,-0.007786000616712863,-1,MSFT
2017-02-02,0.007439187593481833,0,AAPL,-0.007352941176470562,0,GOOG,-0.01717038303162155,0,MSFT
2017-02-03,0.002617698769290966,1,AAPL,0.011577223481985529,0,GOOG,0.003952569169960452,0,MSFT
2017-02-06,0.006390772348219054,1,AAPL,-0.004097186764467797,0,GOOG,0.0,0,MSFT
2017-02-07,0.010919228684271642,0,AAPL,0.005364511691884344,0,GOOG,0.003779527559055085,0,MSFT
2017-02-08,0.006204994637659,0,AAPL,0.00374382765954806,0,GOOG,-0.0026670850329463267,1,MSFT
2017-02-09,0.002283974114960064,1,AAPL,0.003110285006195701,0,GOOG,-0.0007865345288657899,1,MSFT
2017-02-10,0.006152677554120746,0,AAPL,0.002705340267569412,0,GOOG,0.01149244332493704,0,MSFT
2017-02-13,0.004680658311943198,1,AAPL,0.005297523715658503,0,GOOG,-0.00015564202334639174,0,MSFT
2017-02-14,0.0029305680793507705,1,AAPL,0.003676470588235281,0,GOOG,0.002646326276463329,0,MSFT
2017-02-15,0.015359256761819262,0,AAPL,0.0004395604395603936,0,GOOG,0.001397298556124804,0,MSFT
2017-02-16,0.0011068476977567077,0,AAPL,0.0006956649091973688,1,GOOG,0.00372093023255804,0,MSFT
2017-02-17,-0.004201370973686114,0,AAPL,0.00376861439391174,0,GOOG,-0.0041705282669137755,0,MSFT
2017-02-21,0.008364174685418169,0,AAPL,0.006852810381278607,0,GOOG,0.002171552660152009,0,MSFT
2017-02-22,0.0014681054099685564,0,AAPL,0.0,0,GOOG,-0.0043336944745395725,0,MSFT
2017-02-23,0.006963277871435913,0,AAPL,0.0017618806265538023,0,GOOG,0.0013990362194933323,0,MSFT
2017-02-24,-0.010700247488717451,0,AAPL,-0.002879101816604779,0,GOOG,0.0017075442409189012,0,MSFT
2017-02-27,0.00905010668824957,0,AAPL,-0.003841832481606411,0,GOOG,0.00015496668216341547,0,MSFT
2017-02-28,-0.000437509114773027,1,AAPL,0.0012855496937724804,0,GOOG,-0.007127362875736121,0,MSFT
2017-03-01,0.0059089582725413425,0,AAPL,0.003924371071086785,0,GOOG,0.0007802746566791807,0,MSFT
2017-03-02,0.015302052360577356,0,AAPL,0.006032454605779058,0,GOOG,0.008732262591610862,-1,MSFT
2017-03-03,-0.008714285714285673,0,AAPL,-0.003945553756670939,0,GOOG,-0.010820837842015707,0,MSFT
2017-03-06,0.0042153047989623715,0,AAPL,-0.004346465035638514,0,GOOG,-0.00031254883575559944,0,MSFT
2017-03-07,-0.0021884978294407498,0,AAPL,0.0005441683294031829,1,GOOG,0.0034391120837893308,1,MSFT
2017-03-08,-0.000791025456637562,0,AAPL,0.0073845781967609705,1,GOOG,0.0010905125408944283,1,MSFT
2017-03-09,-0.0015113350125942615,0,AAPL,0.002987366678264269,0,GOOG,0.014472455648926187,0,MSFT
2017-03-10,0.003675940608331985,0,AAPL,0.008708133971291776,0,GOOG,-0.0012271820831415425,0,MSFT
2017-03-13,-0.002872531418312452,0,AAPL,0.000853808936533529,0,GOOG,-0.0015358623867300911,0,MSFT
2017-03-14,0.0032409074540873392,1,AAPL,-0.00042654028436017727,0,GOOG,-0.007383479464697752,0,MSFT
2017-03-15,0.0007896625987076077,1,AAPL,0.004682091887534989,0,GOOG,0.0003099333643266089,0,MSFT
2017-03-16,0.00939674341869301,0,AAPL,0.0016989346264113525,0,GOOG,0.0030983733539891034,0,MSFT
