Date,sentiment_score,polar_score
2017-02-09,-0.11445500000000002,-0.052200000000000024
2017-02-10,-0.1558701754385965,-0.3088000000000001
2017-02-13,-0.117972972972973,-0.27559999999999996
2017-02-14,-0.11838823529411764,-0.18069999999999997
2017-02-15,-0.08914,-0.09029999999999994
2017-02-16,-0.053939130434782614,-0.18580000000000008
2017-02-17,-0.16015185185185185,-0.1998000000000001
2017-02-20,-0.24061818181818184,-0.4088
2017-02-21,-0.1539588235294118,-0.5932999999999999
2017-02-22,-0.025819444444444443,0.1382
2017-02-23,-0.166715,-0.23830000000000007
2017-02-24,-0.14838904109589038,-0.2952
2017-02-27,-0.001983333333333332,0.1723
2017-02-28,-0.2599947368421053,-0.4946
2017-03-01,-0.21473793103448274,-0.4106
2017-03-02,-0.0789896551724138,-0.17610000000000003
2017-03-03,-0.12238437499999995,-0.28369999999999995
2017-03-06,-0.1738423076923077,-0.40559999999999996
2017-03-07,-0.04581111111111111,-0.09819999999999995
2017-03-08,0.035775862068965505,-0.17569999999999997
2017-03-09,-0.1525166666666667,-0.17200000000000004
2017-03-10,-0.172622,-0.34629999999999994
2017-03-13,-0.08499999999999999,-0.25439999999999996
2017-03-14,-0.08575882352941176,0.1401
2017-03-15,-0.11289696969696972,-0.38849999999999996
2017-03-16,-0.0022416666666666605,-0.33319999999999994
2017-03-17,-0.05107142857142857,-0.38139999999999996
2017-03-20,-0.10245652173913042,-0.1683
2017-03-21,-0.008355555555555554,-0.10089999999999999
2017-03-22,-0.0872888888888889,-0.29580000000000006
2017-03-23,-0.2826,-0.5464
2017-03-24,0.013794545454545453,0.0
2017-03-27,-0.19068000000000002,-0.4767
2017-03-28,-0.07733235294117646,-0.06340000000000001
2017-03-29,-0.26374210526315794,-0.2552
2017-03-30,-0.030932142857142856,0.011800000000000033
2017-03-31,-0.17394827586206893,-0.3701
2017-04-03,-0.23782222222222224,-0.5298
2017-04-04,0.024758823529411774,-0.30699999999999994
2017-04-05,-0.17095999999999997,-0.21929999999999994
2017-04-06,-0.07490624999999998,-0.20950000000000002
2017-04-07,-0.1596859375,-0.1985
2017-04-10,-0.21652352941176467,-0.5263
2017-04-11,-0.17026363636363634,-0.363
2017-04-12,-0.11925238095238094,-0.10970000000000002
2017-04-13,-0.09241724137931034,-0.21860000000000002
2017-04-14,-0.20038113207547167,-0.19909999999999994
2017-04-17,-0.20143750000000005,-0.1078
2017-04-18,0.036634999999999994,-0.24669999999999997
2017-04-19,-0.11292105263157896,-0.2267
2017-04-20,-0.11687391304347826,-0.2681
2017-04-21,-0.19455873015873015,-0.31120000000000003
2017-04-24,-0.03488800000000001,0.18979999999999997
2017-04-25,-0.179725,-0.2844
2017-04-26,-0.08378181818181818,-0.28679999999999994
2017-04-27,-0.024139999999999995,0.04679999999999995
2017-04-28,-0.06995892857142857,-0.10980000000000001
2017-05-01,-0.1382611111111111,-0.37610000000000005
2017-05-02,-0.19887999999999997,-0.40559999999999996
2017-05-03,-0.1516875,-0.42060000000000003
2017-05-04,-0.08346956521739131,-0.07369999999999999
2017-05-05,-0.11836973684210529,-0.08689999999999998
2017-05-08,-0.12031666666666668,-0.10550000000000004
2017-05-09,-0.011188000000000002,0.10420000000000007
