Date,sentiment_score,polar_score
2016-06-16,-0.11553461538461537,-0.1856
2016-06-17,-0.1527474576271186,-0.21499999999999997
2016-06-20,-0.11004090909090912,0.012799999999999923
2016-06-21,-0.1066857142857143,-0.10170000000000001
2016-06-22,-0.023716666666666667,-0.11309999999999998
2016-06-23,-0.0034448275862069095,-0.33830000000000005
2016-06-24,-0.07741999999999999,-0.1773
2016-06-27,0.008604000000000011,-0.20779999999999998
2016-06-28,-0.15596153846153848,-0.2715000000000001
2016-06-29,-0.24211851851851854,-0.2762
2016-06-30,-0.07041599999999999,-0.17710000000000004
2016-07-01,-0.1862316666666666,-0.15659999999999996
2016-07-04,-0.29275999999999996,-0.23760000000000003
2016-07-05,-0.08544399999999999,-0.04500000000000004
2016-07-06,-0.23500833333333335,-0.1785
2016-07-07,-0.020116000000000002,-0.04600000000000004
2016-07-08,-0.23968305084745767,-0.23809999999999998
2016-07-11,-0.11009565217391303,-0.25970000000000004
2016-07-12,-0.10060000000000002,-0.11020000000000008
2016-07-13,-0.019414814814814815,-0.20020000000000004
2016-07-14,-0.090728,0.00990000000000002
2016-07-15,-0.18135081967213115,-0.13319999999999999
2016-07-18,-0.09724074074074075,-0.3366
2016-07-19,-0.030823809523809535,0.38150000000000006
2016-07-20,-0.05300344827586208,-0.15290000000000004
2016-07-21,-0.026504166666666672,-0.08360000000000001
2016-07-22,-0.09977846153846154,-0.09420000000000006
2016-07-25,-0.092284,-0.05469999999999997
2016-07-26,-0.11434210526315788,-0.24380000000000002
2016-07-27,-0.10422999999999998,-0.2752
2016-07-28,-0.013918749999999997,-0.05520000000000003
2016-07-29,-0.20835593220338977,-0.04180000000000006
2016-08-01,-0.1948173913043478,-0.0857
2016-08-02,-0.03702500000000001,-0.13250000000000006
2016-08-03,-0.07056538461538461,-0.3016
2016-08-04,0.01701304347826086,0.024699999999999944
2016-08-05,-0.10139344262295084,0.0807
2016-08-08,-0.12740869565217391,0.1028
2016-08-09,-0.0552,-0.046599999999999975
2016-08-10,-0.12546190476190477,-0.18169999999999997
2016-08-11,-0.06850800000000001,0.11019999999999996
2016-08-12,-0.08445737704918035,-0.09540000000000004
2016-08-15,-0.18369166666666673,-0.25780000000000003
2016-08-16,-0.21655769230769237,-0.2639
2016-08-17,0.037027272727272735,-0.20729999999999993
2016-08-18,-0.05475,0.2157
2016-08-19,-0.09398307692307693,-0.3218
2016-08-22,0.004544444444444441,0.1372
2016-08-23,-0.10491428571428571,0.1490999999999999
2016-08-24,-0.12706923076923077,-0.16510000000000002
2016-08-25,-0.21960769230769234,-0.34109999999999996
2016-08-26,-0.13709285714285716,-0.3011999999999999
2016-08-29,-0.087144,-0.17049999999999998
2016-08-30,-0.1262814814814815,-0.12029999999999996
2016-08-31,-0.10135454545454547,-0.11309999999999998
2016-09-01,-0.008919999999999999,0.0
2016-09-02,-0.06270967741935483,-0.14759999999999995
2016-09-05,0.023952941176470583,-0.04679999999999995
2016-09-06,-0.2177130434782609,-0.25439999999999996
2016-09-07,-0.11762608695652173,-0.10609999999999997
2016-09-08,-0.07919655172413795,-0.2516999999999999
2016-09-09,-0.05446333333333333,-0.10849999999999993
2016-09-12,-0.05632105263157895,-0.23960000000000004
2016-09-13,0.031670370370370377,0.03310000000000002
2016-09-14,-0.013347826086956517,-0.16579999999999995
2016-09-15,-0.14012068965517238,-0.21819999999999995
2016-09-16,-0.09070526315789473,-0.05169999999999997
2016-09-19,-0.29593809523809517,-0.5918000000000001
2016-09-20,-0.16706190476190477,-0.23550000000000004
2016-09-21,-0.11366,-0.125
2016-09-22,-0.14841250000000003,-0.35340000000000005
2016-09-23,-0.1189953846153846,-0.09650000000000003
2016-09-26,-0.246004,-0.2409
2016-09-27,-0.07163684210526315,-0.08470000000000011
2016-09-28,-0.09380666666666665,-0.18069999999999997
2016-09-29,-0.17097826086956525,-0.23010000000000008
2016-09-30,-0.04223728813559321,-0.20040000000000002
2016-10-03,-0.2280434782608696,-0.4645
2016-10-04,0.03942173913043478,0.12009999999999998
2016-10-05,0.026829166666666664,-0.0047000000000000375
2016-10-06,-0.14035,-0.1361
2016-10-07,-0.2151794117647059,-0.12660000000000005
2016-10-10,-0.14651999999999998,-0.32899999999999996
2016-10-11,-0.11777599999999998,-0.4915
2016-10-12,-0.152012,-0.36829999999999996
2016-10-13,-0.04338799999999999,0.0998
2016-10-14,-0.13359538461538464,0.00990000000000002
2016-10-17,-0.09299999999999997,-0.4121999999999999
2016-10-18,-0.1597380952380952,-0.29200000000000004
2016-10-19,0.07356153846153846,-0.04149999999999998
2016-10-20,0.015086666666666675,-0.020499999999999963
2016-10-21,-0.06959491525423728,-0.011400000000000077
2016-10-24,-0.0004956521739130444,-0.01550000000000007
2016-10-25,-0.1283318181818182,0.03849999999999998
2016-10-26,-0.16012608695652175,0.0361999999999999
2016-10-27,-0.019639130434782603,-0.13219999999999998
2016-10-28,-0.082051724137931,-0.18580000000000008
2016-10-31,-0.18016190476190477,-0.3449
2016-11-01,-0.05851739130434782,0.03190000000000004
2016-11-02,-0.08535217391304348,0.029900000000000038
2016-11-03,-0.074853125,-0.025599999999999956
2016-11-04,-0.03482372881355932,-0.09050000000000002
2016-11-07,-0.06264230769230769,-0.07879999999999998
2016-11-08,-0.03378095238095237,-0.21920000000000006
2016-11-09,0.04574642857142857,0.14060000000000006
2016-11-10,0.07449999999999998,-0.10980000000000001
2016-11-11,-0.11299687500000001,-0.26960000000000006
2016-11-14,-0.007276000000000013,-0.025499999999999967
2016-11-15,-0.006068000000000002,0.15490000000000004
2016-11-16,-0.079265,0.1907000000000001
2016-11-17,0.10936400000000003,0.133
2016-11-18,-0.085475,-0.06879999999999997
2016-11-21,-0.089176,-0.07250000000000001
2016-11-22,0.09312173913043478,0.07489999999999997
2016-11-23,0.08413750000000002,0.0937
2016-11-24,-0.04096666666666667,-0.2187
2016-11-25,-0.1759630434782609,-0.3186
2016-11-28,-0.29357500000000003,-0.061999999999999944
2016-11-29,-0.040968421052631585,0.023699999999999943
2016-11-30,-0.15940000000000001,-0.12
2016-12-01,-0.13644583333333335,-0.30779999999999996
2016-12-02,-0.12591698113207547,-0.04290000000000005
2016-12-05,-0.04048695652173913,-0.22150000000000003
2016-12-06,-0.1468318181818182,-0.02179999999999993
2016-12-07,-0.11005652173913043,-0.03610000000000002
2016-12-08,-0.19489130434782612,-0.10409999999999997
2016-12-09,-0.057903703703703686,-0.12
2016-12-12,-0.1869263157894737,-0.615
2016-12-13,0.011195238095238104,0.07510000000000006
2016-12-14,0.09073,-0.026100000000000012
2016-12-15,-0.13771999999999998,-0.011400000000000077
2016-12-16,-0.20777400000000007,-0.11409999999999998
2016-12-19,-0.017473913043478256,-0.11440000000000006
2016-12-20,-0.17485200000000004,-0.3540000000000001
2016-12-21,-0.01904736842105262,-0.08409999999999995
2016-12-22,0.06647916666666667,-0.11850000000000005
2016-12-23,-0.06964716981132076,0.04600000000000004
2016-12-26,0.04000588235294118,-0.21640000000000004
2016-12-27,-0.005095652173913032,0.03269999999999995
2016-12-28,-0.09091578947368421,0.012900000000000023
2016-12-29,-0.010853846153846151,-0.14100000000000001
2016-12-30,-0.0030553571428571413,0.047900000000000054
2017-01-02,-0.23566666666666666,-0.36310000000000003
2017-01-03,-0.17508636363636362,-0.2229
2017-01-04,0.040586363636363636,0.19310000000000005
2017-01-05,-0.12854444444444443,-0.11729999999999996
2017-01-06,-0.07145094339622643,-0.08750000000000002
2017-01-09,-0.061513043478260865,-0.009500000000000064
2017-01-10,-0.10582999999999998,-0.1593
2017-01-11,0.061045833333333334,0.14549999999999996
2017-01-12,-0.014421428571428582,0.07639999999999991
2017-01-13,-0.15245517241379306,-0.1856
2017-01-16,-0.054921739130434785,-0.04609999999999992
2017-01-17,-0.16503809523809523,-0.12970000000000004
2017-01-18,-0.10514482758620686,-0.15849999999999997
2017-01-19,0.04879629629629629,0.09350000000000003
2017-01-20,0.01573934426229508,-0.0373
2017-01-23,-0.06631818181818182,0.1189
2017-01-24,-0.027975,-0.2026
2017-01-25,-0.13151363636363636,-0.047599999999999976
2017-01-26,-0.07490799999999999,0.09090000000000009
2017-01-27,-0.1589459459459459,-0.27080000000000004
2017-01-30,-0.05107083333333334,-0.06130000000000002
2017-01-31,-0.04880909090909091,-0.2389
2017-02-01,-0.022025925925925918,0.05910000000000004
2017-02-02,0.038064,-0.057499999999999996
2017-02-03,-0.025019696969696963,0.04630000000000001
2017-02-06,-0.01563636363636363,-0.18479999999999996
2017-02-07,-0.16380000000000003,-0.25839999999999996
2017-02-08,-0.1020952380952381,-0.30779999999999996
2017-02-09,-0.066296,-0.16579999999999995
2017-02-10,-0.16710714285714284,-0.22930000000000006
2017-02-13,-0.11990434782608697,-0.06459999999999999
2017-02-14,-0.007304545454545447,-0.046699999999999964
2017-02-15,-0.03687272727272727,0.013000000000000012
2017-02-16,-0.0776516129032258,-0.023699999999999943
2017-02-17,-0.10569298245614035,-0.19019999999999992
2017-02-20,-0.012037500000000003,-0.07830000000000004
2017-02-21,-0.13162857142857143,0.00990000000000002
2017-02-22,-0.10346000000000002,0.005299999999999971
2017-02-23,-0.22720400000000002,-0.5107999999999999
2017-02-24,-0.049854545454545436,0.037900000000000045
2017-02-27,-0.001173913043478245,0.014000000000000012
2017-02-28,-0.11101599999999999,-0.25970000000000004
2017-03-01,-0.062224999999999996,-0.02100000000000002
2017-03-02,-0.08560769230769233,-0.1423000000000001
2017-03-03,-0.169759649122807,-0.3175
2017-03-06,-0.01956363636363637,-0.1986
2017-03-07,-0.04547272727272726,0.09820000000000007
2017-03-08,0.096136,-0.15100000000000002
2017-03-09,-0.21587083333333332,-0.10470000000000002
2017-03-10,-0.06942799999999999,-0.1281
2017-03-13,-0.06099600000000001,-0.10089999999999999
2017-03-14,-0.06441739130434782,-0.358
2017-03-15,-0.13611739130434783,-0.15949999999999998
2017-03-16,-0.1501259259259259,-0.08419999999999994
2017-03-17,-0.02091940298507465,0.13569999999999993
2017-03-20,-0.09166190476190476,-0.30810000000000004
2017-03-21,-0.10798571428571428,-0.2439
2017-03-22,-0.14691428571428572,-0.2349
2017-03-23,-0.16035555555555556,-0.17470000000000008
2017-03-24,-0.031009677419354856,-0.08679999999999999
2017-03-27,0.12119130434782609,0.053300000000000014
2017-03-28,0.010205263157894731,-0.38949999999999996
2017-03-29,-0.044708,-0.27990000000000004
2017-03-30,-0.13011153846153847,-0.08740000000000003
2017-03-31,-0.08659642857142857,-0.053199999999999914
2017-04-03,-0.0550090909090909,-0.24829999999999997
2017-04-04,-0.11887619047619047,-0.14200000000000002
2017-04-05,-0.06563043478260869,-0.19320000000000004
2017-04-06,-0.09824230769230771,-0.14650000000000007
2017-04-07,-0.19345645161290323,-0.13059999999999994
2017-04-10,-0.07674782608695652,-0.02200000000000002
2017-04-11,0.008521739130434776,-0.1231000000000001
2017-04-12,-0.040069999999999995,0.0
2017-04-13,-0.03022173913043478,-0.07799999999999996
2017-04-14,-0.12088703703703703,-0.13990000000000002
2017-04-17,-0.04256818181818181,-0.15500000000000003
2017-04-18,-0.06499473684210527,-0.29059999999999997
2017-04-19,-0.00305909090909091,-0.1502
2017-04-20,-0.034618181818181805,-0.0484
2017-04-21,-0.06429473684210524,0.027599999999999958
2017-04-24,-0.10379600000000001,-0.26769999999999994
2017-04-25,-0.08221000000000002,-0.08999999999999997
2017-04-26,0.07744545454545455,0.09090000000000009
2017-04-27,-0.018987499999999994,-0.0047999999999999154
2017-04-28,-0.10390166666666666,-0.0695
2017-05-01,-0.22441304347826083,-0.4745
2017-05-02,-0.12869090909090908,-0.18689999999999996
2017-05-03,-0.037386363636363634,-0.0039000000000000146
2017-05-04,0.015230434782608703,-0.14849999999999997
2017-05-05,-0.06451379310344826,-0.0034000000000000696
2017-05-08,-0.06893913043478261,-0.02750000000000008
2017-05-09,-0.16517619047619045,-0.5016
2017-05-10,-0.22199199999999997,-0.41669999999999996
2017-05-11,-0.09383333333333332,0.18710000000000004
2017-05-12,-0.12237457627118645,-0.17110000000000003
2017-05-15,-0.09091739130434781,-0.28279999999999994
2017-05-16,-0.01601851851851852,-0.013800000000000034
2017-05-17,-0.035414814814814816,0.009500000000000064
2017-05-18,-0.08325714285714285,-0.10880000000000001
2017-05-19,-0.08694354838709678,-0.04039999999999999
2017-05-22,-0.10388333333333333,-0.1451
2017-05-23,-0.21262692307692307,-0.17379999999999995
2017-05-24,-0.041008333333333334,0.012900000000000023
2017-05-25,-0.07190357142857141,-0.16510000000000002
2017-05-26,-0.09966101694915253,-0.11929999999999996
2017-05-29,-0.15929500000000002,-0.24489999999999995
2017-05-30,-0.1208125,-0.21109999999999995
2017-05-31,-0.037617391304347825,-0.011699999999999933
2017-06-01,-0.07530384615384617,-0.2157
2017-06-02,-0.0326490909090909,-0.1594
2017-06-05,-0.23650909090909095,-0.33109999999999995
2017-06-06,0.04385909090909091,0.25
2017-06-07,0.08325,0.1492
2017-06-08,-0.07659285714285713,-0.09050000000000002
2017-06-09,-0.12149399999999996,-0.22260000000000002
2017-06-12,-0.10481904761904762,-0.12339999999999995
2017-06-13,-0.15424736842105263,-0.6185
2017-06-14,-0.07824761904761905,-0.07510000000000006
2017-06-15,-0.08735,-0.0343
2017-06-16,-0.08838771929824563,-0.0635
2017-06-19,-0.17312173913043477,-0.0623999999999999
2017-06-20,-0.20297619047619048,-0.14100000000000001
2017-06-21,-0.04219047619047619,-0.21199999999999997
2017-06-22,-0.25063,-0.4773
2017-06-23,-0.10764285714285717,-0.23470000000000002
2017-06-26,-0.11147727272727276,0.0
2017-06-27,-0.013360869565217396,0.05569999999999997
2017-06-28,0.004823809523809529,-0.03749999999999998
2017-06-29,-0.07198695652173911,-0.03959999999999997
2017-06-30,-0.13329322033898308,0.048699999999999966
2017-07-03,0.031786363636363606,-0.007300000000000084
2017-07-04,0.013753333333333324,0.17189999999999994
2017-07-05,0.008484210526315783,0.09139999999999993
2017-07-06,-0.104845,-0.28479999999999994
