Date,author,content,number_of_likes,number_of_shares
2015-12-19 18:00:00,YouTube,Beards on bob-tail ring … making spirits bright. https://t.co/AK6PLSqkNj https://t.co/LpRPmVRQkP,1292,327
2015-12-20 17:00:00,YouTube,Kill your television. https://t.co/2mGMztMUf3 https://t.co/RJRv6vkuVN,1859,495
2015-12-20 18:00:00,YouTube,"Get ugly, baby, woo hoo! https://t.co/YZqqZLALjo https://t.co/3xx8pbxQxB",1233,204
2015-12-21 21:00:00,YouTube,"Oh my Dayum, It’s #NationalHamburgerDay. https://t.co/XsHFmgx64o🍔🍔🍔 https://t.co/EpQcfhAeR3",1319,318
2015-12-21 22:00:00,YouTube,Twinsies or nah? https://t.co/k06mEvh9Ok https://t.co/GqBeHT0ty4,1794,256
2015-12-21 22:20:00,YouTube,"@megannicole Posting that first video was a really really good decision, Megan. Congratulations on your 6 year YouTube anniversary!",208,81
2015-12-21 22:20:00,YouTube,@IISuperwomanII  Whoa. A new video wall? Feels like we're going on a brand new adventure!,418,86
2015-12-21 23:00:00,YouTube,Darth Santa is such a jerk. https://t.co/iRy8tNie2w https://t.co/aGG8Ot2RnY,2293,740
2015-12-22 00:00:00,YouTube,That's no cake. It's a space station. https://t.co/vYa9K3DpXd https://t.co/a0gdClq6Jg,2007,381
2015-12-22 01:00:00,YouTube,Go take a nap. https://t.co/Tgjqurkggd https://t.co/woKfFRsaVq,1113,183
2015-12-22 21:00:00,YouTube,The holidays look great on you. https://t.co/zcNW6RGAr5 https://t.co/rKliNvWi7z,1683,190
2015-12-22 23:00:00,YouTube,The force is metal with this one. https://t.co/2YJYLAhF5B https://t.co/DR86kukJgh,1996,592
2015-12-23 01:00:00,YouTube,BLAH BLAH BLAH BLAH TELLING THEIR TALE! https://t.co/DplGz7Diud https://t.co/KK8xVrhDJY,789,143
2015-12-23 15:29:00,YouTube,@PhillyD We watched that GIF for way too long. CANNOT LOOK AWAY.,68,10
2015-12-23 15:31:00,YouTube,"@rhettandlink ""although they're outside is frightful, but the pirate so delightful"" nah those are totally the lyrics don't worry about it.",216,18
2015-12-23 15:32:00,YouTube,@ZozeeBo A very YouTube Christmas indeed! Now that's a party we'd want to attend.,757,67
2015-12-23 17:00:00,YouTube,A long time ago in a galaxy eight bits away. https://t.co/pExbpRKKtn https://t.co/BaeLHpFUq9,1561,398
2015-12-23 21:36:00,YouTube,@TiffanyAlvord Still works! You should do a remake 🎄🎄,33,9
2015-12-23 21:37:00,YouTube,@christiand Can't wait for the sequel 😀,109,28
2015-12-23 21:38:00,YouTube,"@MatthewSantoro Massive congratulations, Matthew! You are the king of Infotainment!",492,69
2015-12-23 22:00:00,YouTube,Will it drone? https://t.co/0QhyCaTVB1 https://t.co/I1nPGk2v8p,1663,433
2015-12-24 01:00:00,YouTube,"Weak, Yoda’s truck is feeling. Gas, it must have. https://t.co/vZaTlsBdo8 https://t.co/YuhdTDuDm5",1335,198
2015-12-24 17:00:00,YouTube,Have an egg-cellent day! https://t.co/8a62naJQc2 https://t.co/K7arb6veZG,1950,368
