Date,sentiment_score,heuristic_score
2013-06-08,1.5359,-inf
2013-06-10,1.8369999999999997,
2013-06-11,5.785400000000001,
2013-06-12,8.825500000000002,
2013-06-13,6.0062,
2013-06-14,3.9634999999999994,
2013-06-15,1.5346999999999995,
2013-06-16,0.8421000000000002,
2013-06-17,1.0366999999999995,
2013-06-18,2.7425,-inf
2013-06-19,11.424300000000002,
2013-06-20,1.6528000000000003,
2013-06-21,5.6454,
2013-06-22,1.3712,
2013-06-23,1.5415,-inf
2013-06-24,2.2342,
2013-06-25,5.1636,
2013-06-26,9.922,
2013-06-27,4.1071,
2013-06-28,2.2115,
2013-06-29,2.5881,
2013-06-30,1.9312999999999994,
2013-07-01,0.37160000000000004,
2013-07-02,1.6669,
2013-07-03,10.570200000000002,
2013-07-04,0.6075999999999999,
2013-07-05,4.4932,
2013-07-06,10.2235,
2013-07-07,5.6729,
2013-07-08,11.6564,
2013-07-09,6.3803,
2013-07-10,16.3533,
2013-07-11,5.8067,
2013-07-12,6.6655999999999995,
2013-07-13,14.436200000000003,
2013-07-14,13.010900000000001,
2013-07-15,1.7655000000000003,
2013-07-16,14.023900000000001,
2013-07-17,26.7507,
2013-07-18,5.242900000000001,
2013-07-19,8.181700000000001,
2013-07-21,4.859000000000001,
2013-07-22,6.7264,
2013-07-23,2.596800000000001,
2013-07-24,19.759200000000007,
2013-07-25,4.0001,
2013-07-26,3.789799999999999,
2013-07-27,1.4840999999999998,
2013-07-28,7.367900000000001,
2013-07-29,8.012600000000003,
2013-07-30,5.557300000000001,
2013-07-31,5.9236,
2013-08-01,15.393800000000002,
2013-08-02,6.6688,
2013-08-03,0.0,
2013-08-04,0.6625,-inf
2013-08-05,12.854599999999996,
2013-08-06,10.447800000000003,
2013-08-07,9.9881,
2013-08-08,6.308800000000001,
2013-08-09,0.3510000000000005,
2013-08-10,1.9175,
2013-08-11,8.1199,
2013-08-12,10.0425,
2013-08-13,4.8108,
2013-08-14,9.4904,
2013-08-15,12.364700000000001,
2013-08-16,4.0436000000000005,
2013-08-17,3.1628999999999996,
2013-08-18,6.485,
2013-08-19,1.4908000000000001,
2013-08-20,-3.8737000000000004,
2013-08-21,2.8486000000000002,
2013-08-22,7.059200000000001,
2013-08-23,2.2395,
2013-08-24,1.5473,
2013-08-25,0.45999999999999974,
2013-08-26,1.037,
2013-08-27,0.6133,
2013-08-28,9.487600000000002,
2013-08-29,5.701699999999999,
2013-08-30,4.662099999999999,
2013-08-31,-2.0124,
2013-09-01,3.9414999999999996,
2013-09-02,5.536800000000001,
2013-09-03,2.8750000000000004,
2013-09-04,4.488900000000001,
2013-09-05,4.1393,
2013-09-06,0.4909000000000003,
2013-09-07,5.4818999999999996,
2013-09-08,6.598800000000001,
2013-09-09,4.2038,
2013-09-10,5.972100000000001,
2013-09-11,11.378,
2013-09-12,2.5277000000000007,
2013-09-13,10.198300000000001,
2013-09-15,10.4768,
2013-09-16,5.2513,
2013-09-17,3.3411999999999997,
2013-09-18,7.7144,
2013-09-19,6.3773,
2013-09-20,4.9876000000000005,
2013-09-21,7.6575999999999995,
2013-09-22,4.543,
2013-09-23,3.7786999999999997,
2013-09-24,3.9791000000000003,
2013-09-25,5.5864,
2013-09-26,4.478400000000001,
2013-09-27,6.9704,
2013-09-28,1.8573,-inf
2013-09-29,2.9231999999999996,
2013-09-30,4.0437,-inf
