Date,Price,Change,Direction,Lag 1 Price,Lag 2 Price,Lag 5 Price,Lag 1 Change,Lag 1 Direction,Lag 1 Significant,Lag 2 Change,Lag 2 Direction,Lag 2 Significant,Lag 5 Change,Lag 5 Direction,Lag 5 Significant
2004-06-30,114.07,0.004756452039108572,1,114.25,113.16,113.16,0.0015779784342947912,1,0,-0.007977557640045556,-1,0,-0.007977557640045556,-1,0
2004-07-01,114.25,0.0015779784342948575,1,113.16,112.37,112.37,-0.009540481400437667,-1,0,-0.016455142231947443,-1,-1,-0.016455142231947443,-1,-1
2004-07-02,113.16,-0.009540481400437615,-1,112.37,111.81,111.81,-0.006981265464828491,-1,0,-0.01193001060445382,-1,-1,-0.01193001060445382,-1,-1
2004-07-06,112.37,-0.006981265464828468,-1,111.81,111.81,111.81,-0.004983536531102627,-1,0,-0.004983536531102627,-1,0,-0.004983536531102627,-1,0
2004-07-07,111.81,-0.004983536531102617,-1,111.81,111.71,111.71,0.0,0,0,-0.0008943743851176865,-1,0,-0.0008943743851176865,-1,0
2004-07-08,111.81,0.0,0,111.71,111.52,111.52,-0.0008943743851176865,-1,0,-0.0025936857168411256,-1,0,-0.0025936857168411256,-1,0
2004-07-09,111.71,-0.0008943743851176356,-1,111.52,111.92,111.92,-0.0017008325127562235,-1,0,0.0018798675140990777,1,0,0.0018798675140990777,1,0
2004-07-12,111.52,-0.0017008325127562116,-1,111.92,111.26,111.26,0.003586800573888143,1,0,-0.002331420373027178,-1,0,-0.002331420373027178,-1,0
2004-07-13,111.92,0.0035868005738881603,1,111.26,111.74,111.74,-0.005897069335239426,-1,0,-0.0016082916368835491,-1,0,-0.0016082916368835491,-1,0
2004-07-14,111.26,-0.00589706933523948,-1,111.74,111.57,111.57,0.004314218946611448,1,0,0.0027862664030198457,1,0,0.0027862664030198457,1,0
2004-07-15,111.74,0.004314218946611437,1,111.57,110.75,110.75,-0.0015213889386074969,-1,0,-0.008859853230714112,-1,0,-0.008859853230714112,-1,0
2004-07-16,111.57,-0.0015213889386075374,-1,110.75,110.53,110.53,-0.007349645962176151,-1,0,-0.009321502195930736,-1,0,-0.009321502195930736,-1,0
2004-07-19,110.75,-0.0073496459621761314,-1,110.53,111.82,111.82,-0.001986455981941299,-1,0,0.00966139954853267,1,0,0.00966139954853267,1,0
2004-07-20,110.53,-0.0019864559819412486,-1,111.82,109.36,109.36,0.011671039536777273,1,1,-0.010585361440332957,-1,-1,-0.010585361440332957,-1,-1
2004-07-21,111.82,0.011671039536777172,1,109.36,109.62,109.62,-0.02199964228223926,-1,-1,-0.019674476837774894,-1,-1,-0.019674476837774894,-1,-1
2004-07-22,109.36,-0.021999642282239273,-1,109.62,109.19,109.19,0.002377468910021993,1,0,-0.0015544989027066725,-1,0,-0.0015544989027066725,-1,0
2004-07-23,109.62,0.002377468910021996,1,109.19,109.05,109.05,-0.003922641853676399,-1,0,-0.005199781061850094,-1,0,-0.005199781061850094,-1,0
2004-07-26,109.19,-0.003922641853676412,-1,109.05,109.55,109.55,-0.0012821686967671084,-1,0,0.0032970052202582604,1,0,0.0032970052202582604,1,0
2004-07-27,109.05,-0.0012821686967671164,-1,109.55,110.54,110.54,0.004585052728106373,1,0,0.013663457129757075,1,1,0.013663457129757075,1,1
2004-07-28,109.55,0.004585052728106387,1,110.54,110.32,110.32,0.009036969420356086,1,0,0.007028753993610188,1,0,0.007028753993610188,1,0
2004-07-29,110.54,0.009036969420356034,1,110.32,110.19,110.19,-0.0019902297810748424,-1,0,-0.003166274651709865,-1,0,-0.003166274651709865,-1,0
2004-07-30,110.32,-0.0019902297810748815,-1,110.19,110.93,110.93,-0.0011783901377809597,-1,0,0.005529369108049435,1,0,0.005529369108049435,1,0
2004-08-02,110.19,-0.0011783901377809824,-1,110.93,109.89,109.89,0.006715672928577994,1,0,-0.0027225701061802084,-1,0,-0.0027225701061802084,-1,0
2004-08-03,110.93,0.006715672928577997,1,109.89,110.29,110.29,-0.009375281709186029,-1,0,-0.005769404128729835,-1,0,-0.005769404128729835,-1,0
2004-08-04,109.89,-0.009375281709185999,-1,110.29,107.63,107.63,0.0036400036400036917,1,0,-0.020566020566020613,-1,-1,-0.020566020566020613,-1,-1
2004-08-05,110.29,0.0036400036400037203,1,107.63,107.02,107.02,-0.024118233747393334,-1,-1,-0.029649106899991024,-1,-1,-0.029649106899991024,-1,-1
2004-08-06,107.63,-0.024118233747393303,-1,107.02,107.31,107.31,-0.005667564805351663,-1,0,-0.0029731487503483526,-1,0,-0.0029731487503483526,-1,0
2004-08-09,107.02,-0.005667564805351688,-1,107.31,107.68,107.68,0.002709773874042294,1,0,0.0061670715754065675,1,0,0.0061670715754065675,1,0
