Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2015-09-11,BarackObama,"""We've still got our work cut out for us to fix the broken immigration system."" —President Obama #OFAFallSummit",1149,382,-0.6369,-0.6369
2015-09-11,BarackObama,"""When the cynics tell us we can't change this country for the better, we know they're wrong. We've got proof."" —President Obama",2686,935,-0.128,-0.128
2015-09-11,BarackObama,"""I may only hold this office for the next 14 months, but I'm not going anywhere."" —President Obama #OFAFallSummit",3073,1039,0.0,0.0
2015-09-11,BarackObama,"""I need you to stay involved. I need you to stay active."" —President Obama #OFAFallSummit",1611,507,0.0,0.0
2015-09-11,BarackObama,"""I'm going to keep on going as long as you'll have me."" —President Obama to @OFA volunteers #OFAFallSummit",2012,594,0.0,0.0
2015-09-11,BarackObama,Show your support for common-sense gun safety laws like closing the No-Fly List loophole: https://t.co/UsjEkfZQhb #DoSomething,2710,1136,0.6808,0.6808
2015-09-11,BarackObama,Tune in at 11:50 a.m. ET to watch President Obama commemorate the 150th anniversary of the 13th Amendment: https://t.co/c1k3kopsr3,1021,384,0.0,0.0
2015-09-11,BarackObama,LIVE: President Obama is delivering remarks at an event marking the 150th anniversary of the 13th Amendment. https://t.co/l13zAa8wtc,1030,390,0.0,0.0
2015-09-11,BarackObama,The world is #UnitedOnClimate. It's time to act. https://t.co/jvCIgpcDLi,1989,937,0.0,0.0
2015-09-11,BarackObama,"With American leadership, more than 180 nations have committed to tackling climate change. #UnitedOnClimate https://t.co/iq1SyJhVsX",2853,978,0.2732,0.2732
2015-09-14,BarackObama,"""From my family to yours, Shanah Tovah."" —President Obama on #RoshHashanah http://t.co/O4TP1EOQfY",2442,1070,0.0,0.0
2015-09-14,BarackObama,Tune in at 4:40 p.m. ET to watch President Obama discuss college affordability with high school students in Iowa: http://t.co/D4mKdbJBIf,793,329,0.0,0.0
2015-09-14,BarackObama,LIVE: President Obama is hosting a town hall on college access and affordability with high school students. http://t.co/b9Xi7mmcbr,955,429,0.0,0.0
2015-09-15,BarackObama,Be part of the team fighting back against misinformation with facts: http://t.co/icg1JZ1EUE http://t.co/loxbvboLwq,1484,776,-0.5859,-0.5859
2015-09-15,BarackObama,Listen to President Obama's advice on going to college for high school seniors—including his oldest daughter. http://t.co/SvqO4wyZiW,3404,1812,0.0,0.0
2015-09-16,BarackObama,LIVE: President Obama is speaking with a group of business leaders at the @BizRoundtable. http://t.co/ntXhYFIvWD,798,296,0.0,0.0
2015-09-16,BarackObama,"Since President Obama took office, the deficit has been reduced by more than two-thirds. http://t.co/lpOOBKxN5d",3481,1907,-0.4019,-0.4019
2015-09-16,BarackObama,Obamacare is working—and it's lowering the uninsured rate: http://t.co/ai6kVADJIN,2108,718,-0.25,-0.25
2015-09-17,BarackObama,"Since President Obama took office, the economy has seen the longest streak of private-sector job growth on record. http://t.co/eQfj7I4Hf7",3822,1884,0.3818,0.3818
2015-09-17,BarackObama,States and cities from the U.S. and China are pledging to #ActOnClimate—years earlier than national targets. http://t.co/VCyS0feIHY,1310,600,0.0,0.0
2015-09-17,BarackObama,Investments in clean energy are boosting the economy—while fighting climate change. #ActOnClimate http://t.co/24j5r1rmAW,1625,942,0.5719,0.5719
2015-09-17,BarackObama,"""If you're eligible, commit to becoming a citizen today."" —President Obama #ConstitutionDay https://t.co/y899RqDw4m",2597,1048,0.29600000000000004,0.29600000000000004
2015-09-18,BarackObama,The uninsured rate continues to fall—and that's no accident. Read about how #Obamacare is making a difference: http://t.co/eCHaWdPKam,1132,440,-0.6486,-0.6486
2015-09-18,BarackObama,It's time to #LeadOnLeave—because what's good for workers and families is good for the economy: http://t.co/Venhc8up8h,1439,597,0.7003,0.7003
2015-09-18,BarackObama,Retweet if you agree. #LeadOnLeave http://t.co/RTPz8Ni0zK,2343,2446,0.3612,0.3612
2015-09-18,BarackObama,"When women are empowered, extraordinary things happen. Read more: http://t.co/rJcgDBNvqY http://t.co/2y4N6lLsn3",3624,1964,0.0,0.0
2015-09-18,BarackObama,LIVE: President Obama is speaking at the White House screening of @Vice's documentary on criminal justice reform. http://t.co/yeB7SdvFL4,1147,504,0.0,0.0
2015-09-18,BarackObama,"In the weekly address, President Obama calls on Congress to stop playing games with our economy and pass a budget. http://t.co/P7dlz9yq3B",1999,797,-0.1027,-0.1027
2015-09-18,BarackObama,"""There’s nothing principled about the idea of another government shutdown."" —President Obama http://t.co/P7dlz9Q0V9",2729,1096,0.0,0.0
2015-09-21,BarackObama,Climate change is real—and it's time to act. http://t.co/bjIcRhTniI (h/t @washingtonpost) http://t.co/U9HJCLVUGt,1939,1563,0.0,0.0
2015-09-21,BarackObama,Read how @OFA volunteers in Tucson are working hard to bring change to their community. http://t.co/oMXhaZuidu,831,284,-0.1027,-0.1027
2015-09-21,BarackObama,Hope you're ready—fall is here. http://t.co/LpWzq0BmiU,6166,2002,0.4404,0.4404
2015-09-22,BarackObama,America doesn't need another shutdown—members of Congress need to do their job and pass a budget. Read more: http://t.co/f3JIAvFN4Y,1748,850,0.0,0.0
2015-09-22,BarackObama,LIVE: President Obama and others are greeting @Pontifex at Joint Base Andrews. http://t.co/zjsmIQ2ZBo,1138,552,0.3818,0.3818
2015-09-22,BarackObama,Get your camera ready—this is your chance to meet President Obama. Enter now: http://t.co/0oV4SDhmTC http://t.co/RSAOEK6By5,1770,551,0.25,0.25
2015-09-23,BarackObama,LIVE: Watch as @Pontifex is welcomed to the White House. http://t.co/ZFiuZHzv1c #PopeInDC,1293,582,0.34,0.34
2015-09-23,BarackObama,"""Michelle and I extend our wishes for an easy fast to all those observing Yom Kippur."" —President Obama",2746,880,0.6369,0.6369
2015-09-23,BarackObama,Dress to impress—you could win the chance to meet President Obama. Enter now: http://t.co/zBueGYPTHd http://t.co/fAXVkEzVqU,1957,703,0.7003,0.7003
2015-09-23,BarackObama,Watch @Pontifex say why it's so important for everyone to come together to #ActOnClimate. #PopeInDC http://t.co/ouZ0PDWQKt,3304,2247,0.3327,0.3327
2015-09-23,BarackObama,17.6 million Americans covered—that's a number to celebrate: http://t.co/O9RMgldsv0 #Obamacare,1652,708,0.6124,0.6124
2015-09-24,BarackObama,Give your #SquadGoals an upgrade—enter now to meet President Obama: http://t.co/YciDxgp2G7 http://t.co/NTGLaTFJvi,1217,469,0.0,0.0
2015-09-24,BarackObama,Change starts with people working together. Read how volunteers in Tucson are organizing to make change a reality: http://t.co/9DZsoYQhQX,1100,406,0.0,0.0
2015-09-24,BarackObama,"With less than a week left to avert a shutdown, Congress is wasting time trying to take away women's access to health care. #EnoughAlready",4051,2600,-0.0516,-0.0516
2015-09-24,BarackObama,Don't cruise past this fundraising deadline. Chip in now: http://t.co/JJdjpc5NsC http://t.co/Hcxby32bBv,1749,519,0.0,0.0
2015-09-24,BarackObama,You could win a chance to meet President Obama. (Let that sink in.) Enter now: http://t.co/KSgSX9Q2oZ http://t.co/jmYatM9iHS,1773,586,0.7003,0.7003
2015-09-25,BarackObama,Climate change is an issue that cannot be left for future generations—and @pontifex agrees: http://t.co/f9HHt0iOJk #ActOnClimate,1878,1010,0.2023,0.2023
2015-09-25,BarackObama,Walk the walk—support the team that's fighting for today's important issues. http://t.co/wbVIDVxuR3 http://t.co/l0L3qFHqHe,2274,763,-0.1779,-0.1779
2015-09-25,BarackObama,Fall is here—and so is your chance to meet President Obama. Enter now: http://t.co/n4NbQGNFEY http://t.co/WcGg9JgUtI,1406,448,0.3102,0.3102
2015-09-25,BarackObama,Do you hear that? It's the sound of a big fundraising deadline. Chip in now: http://t.co/P2OKsoqauD http://t.co/HwLOkj1Yu7,1953,663,0.0,0.0
2015-09-25,BarackObama,Time's running out—don't miss your chance to meet President Obama. http://t.co/ISoGPzOgjC http://t.co/35VNYcJ173,2924,1174,-0.0762,-0.0762
2015-09-25,BarackObama,Beat the buzzer—the big fundraising deadline is almost here. http://t.co/LwzgniHTi7 http://t.co/pBOUdYJsTH,2974,1101,0.0,0.0
2015-09-25,BarackObama,Want to be the one walking through that door? Enter the contest now: http://t.co/CZs9v11xTo http://t.co/ip7vt2AyhT,1845,571,0.0772,0.0772
2015-09-28,BarackObama,Don't miss the chance to meet President Obama this fall—all you have to do is enter: http://t.co/5uTwJE8jiX,1242,372,-0.0762,-0.0762
2015-09-28,BarackObama,Watch a #VICEonHBO clip about President Obama's historic visit to a federal prison: http://t.co/rn8up4iCE5,1169,460,-0.5106,-0.5106
2015-09-28,BarackObama,This movement started with grassroots supporters just like you. Help keep it going—chip in $5 or more today: http://t.co/L5qG329kPg,903,326,0.7964,0.7964
2015-09-29,BarackObama,"In an interview with @RollingStone, President Obama lays out why we need to #ActOnClimate before it's too late. http://t.co/gMyOuzHcNM",2123,958,0.0,0.0
2015-09-29,BarackObama,Give it your best shot—enter today for your chance to meet the President: http://t.co/jXBu09fx7F http://t.co/VRgaDL2FQu,2651,723,0.7351,0.7351
2015-09-29,BarackObama,"Chip in to fight for real, lasting change: http://t.co/OKJKKxfDIi http://t.co/qq6zlVWWeG",4746,1628,-0.3818,-0.3818
2015-09-29,BarackObama,"Coffee: √
Fall sweater: √
Meeting the President: ?

Enter before #NationalCoffeeDay ends: http://t.co/S6F8APNINk http://t.co/6HdX6i20kg",2322,733,0.0,0.0
2015-09-30,BarackObama,Enter now and you could meet President Obama in D.C. this fall: http://t.co/HDxcIuds0r,950,304,0.0,0.0
2015-09-30,BarackObama,Want to hear that laugh in person? Throw your name in before tonight's deadline: http://t.co/XZkI1GSUg9 http://t.co/bgzegZCDDU,1466,455,0.5994,0.5994
2015-09-30,BarackObama,Better hurry—the deadline to show your support for this grassroots movement is tonight. http://t.co/n8C7rdD4s0 http://t.co/GHxzFc8rTC,2650,793,0.6808,0.6808
2015-09-30,BarackObama,Enter before midnight and you—and your BFF—could meet the President this fall. http://t.co/XjtDaGWXno http://t.co/hRrMiIawHe,1194,364,0.0,0.0
2015-09-30,BarackObama,Give this grassroots movement a lift—become a recurring donor today: http://t.co/90E4s8MZth http://t.co/fFsIi3uHLc,2132,686,0.0,0.0
2015-09-30,BarackObama,You and a guest could fly to D.C. and meet the President. Enter now for your chance: http://t.co/k3VB2JxQAg,1017,318,0.25,0.25
2015-09-30,BarackObama,This is your chance to meet President Obama. (No joke.) http://t.co/wrjKnubpxY http://t.co/EoSWsROzjY,1653,526,0.25,0.25
2015-09-30,BarackObama,DEADLINE: Tonight. Time to make your move—chip in now. http://t.co/AjKnE79V5V http://t.co/fwz6HYAmqw,1923,609,0.0,0.0
2015-10-01,BarackObama,Watch the weekly address: President Obama discusses America's resurgence and how he'll continue to build progress. http://t.co/OUVFM0TA73,1350,698,0.4215,0.4215
2015-10-01,BarackObama,"""America is coming back. And I want to go full speed ahead."" —President Obama http://t.co/Tgfngj1TwO",2818,1539,0.0772,0.0772
2015-10-02,BarackObama,It's time to #GetCovered. Watch: http://t.co/EpFCypkQWH,898,352,0.0,0.0
2015-10-02,BarackObama,It's the final countdown: Only five days left in the enrollment period. #GetCovered now. http://t.co/iToBPhVVmy http://t.co/hYgwhVrPa7,1247,598,0.0,0.0
2015-10-02,BarackObama,Tune in at 1:30 p.m. ET to watch President Obama discuss college affordability at @GeorgiaTech: http://t.co/SFwboCIk9b,995,3523,0.0,0.0
2015-10-02,BarackObama,LIVE: President Obama is talking to students at @GeorgiaTech about how to make college in America more affordable. http://t.co/8Nb4gVygp2,860,410,0.0,0.0
2015-10-02,BarackObama,"""I believe that higher education is one of the best investments anybody can make in their future."" —President Obama #CollegeOpportunity",2068,1506,0.6369,0.6369
2015-10-02,BarackObama,"""After the worst economic crisis of our lifetimes, over the past five years our economy has created 12 million new jobs."" —President Obama",1399,731,-0.802,-0.802
2015-10-02,BarackObama,"""Today a college degree is the surest ticket to the middle class."" —President Obama #CollegeOpportunity",1543,802,0.3182,0.3182
2015-10-02,BarackObama,"""Your most valuable asset is your imagination."" —President Obama #CollegeOpportunity",2039,1486,0.7328,0.7328
2015-10-02,BarackObama,"""The ability to compete in the global economy depends on us having the world's most skilled, best educated workforce.""  —President Obama",1427,807,0.7769,0.7769
2015-10-02,BarackObama,"""I believe America is not a place where higher education is a privilege reserved for the few."" —President Obama #CollegeOpportunity",2389,1496,0.3612,0.3612
2015-10-02,BarackObama,"""I'm only standing here because of scholarships and loans and work study."" —President Obama #CollegeOpportunity",2291,1155,0.0,0.0
2015-10-02,BarackObama,"""I sent Congress a bold new plan to bring down the cost of community college to zero."" —President Obama #CollegeOpportunity",2188,1061,0.3818,0.3818
2015-10-02,BarackObama,"""We're trying to make sure that across the board more and more young people can afford to go to college."" —President Obama",1953,927,0.3182,0.3182
2015-10-02,BarackObama,"""You're not just investing in yourself—you're investing in your nation."" —President Obama #CollegeOpportunity",1712,928,0.0,0.0
2015-10-02,BarackObama,"""Change doesn't happen by itself. It happens because people get organized."" —President Obama",2960,2502,0.0,0.0
2015-10-02,BarackObama,"""No matter who you are or where you come from, not only can you succeed, but you can help everybody else succeed."" —President Obama",4248,3826,0.6249,0.6249
2015-10-02,BarackObama,"""Inspire us. Lead us. Be the Americans that we need you to be."" —President Obama #CollegeOpportunity",1716,770,0.5719,0.5719
2015-10-02,BarackObama,We're making big strides in combating climate change—but more can be done. #ActOnClimate http://t.co/VOhJDGMtMH,1860,1161,0.0,0.0
2015-10-02,BarackObama,"Solar power is growing at record rates, supporting American jobs and helping fight climate change: http://t.co/oTBPdkIBRH #SwitchToClean",2433,1735,0.4939,0.4939
2015-10-02,BarackObama,Retweet if you agree: We have to #ActOnClimate now. http://t.co/KOWM1nnGUu,3912,6184,0.3612,0.3612
2015-10-02,BarackObama,President Obama is working with Caribbean leaders to make clean energy a priority. Find out how: http://t.co/yV5BPa2ARo #SwitchToClean,1670,840,0.5859,0.5859
2015-10-02,BarackObama,WATCH: The Obama administration supports a ban on conversion therapy to protect America's youth. http://t.co/KO5EUFNZ6z,2032,1055,0.128,0.128
2015-10-06,BarackObama,Stand up for expanding #CollegeOpportunity for hard-working students: http://t.co/zD5JOnJJGI http://t.co/zM8PssQz6p,1735,915,0.0,0.0
2015-10-06,BarackObama,This is how #Obamacare is making health care in America better: http://t.co/d6vL0tdZZo,1270,553,0.7269,0.7269
2015-10-06,BarackObama,Hawaii just set a goal of generating 100 percent of its electricity from renewable resources: http://t.co/CMcQu38tqg #SwitchToClean,3523,1710,0.0,0.0
2015-10-07,BarackObama,"Be part of the movement working for lasting, progressive change: http://t.co/hUM9p5grKE #OFAction http://t.co/41TwFryRem",940,444,0.0,0.0
2015-10-07,BarackObama,The uninsured rate is now at the lowest level to date—thanks to #Obamacare: http://t.co/TGpu5VC5uf,1835,780,-0.3818,-0.3818
2015-10-07,BarackObama,The President just took steps to protect more than one million acres of public land: http://t.co/P6jNlpjiYO http://t.co/NJeEKCHW9a,4011,1529,0.3818,0.3818
2015-10-08,BarackObama,Show your support for this historic step in the fight to #ActOnClimate: http://t.co/qe1rSxCjZ3 http://t.co/TSqzetgmKp,2714,1232,0.0258,0.0258
2015-10-08,BarackObama,DYK: States that embraced #Obamacare and expanded Medicaid are seeing huge drops in uninsured rates. http://t.co/ZpEKFQRFhz,1573,608,0.3182,0.3182
2015-10-08,BarackObama,The President took readers' questions on the #IranDeal in an interview with @micnews. Check it out: http://t.co/S7O0BpQ9S0,944,414,0.0,0.0
2015-10-09,BarackObama,Progress happens when people fight for it. Join the movement—say you're in: http://t.co/SJBTJ4HLP9 http://t.co/rjGXjzlblf,1728,682,0.34,0.34
2015-10-09,BarackObama,"""I want two years of college to be as free and universal as high school is today."" —President Obama http://t.co/bCyIRfknii",6584,4017,0.5574,0.5574
2015-10-09,BarackObama,Retweet if you agree that education should be available to all those willing to work for it. #CollegeOpportunity http://t.co/4HyiqG46mm,3812,4651,0.3612,0.3612
2015-10-09,BarackObama,"""This vote is a victory for diplomacy ... and for the safety and security of the world."" —President Obama on the #IranDeal vote",2103,1069,0.6369,0.6369
2015-10-09,BarackObama,"In the weekly address, President Obama discusses how the #TPP will put American workers first. http://t.co/mrdFZvoETy",1118,418,0.0,0.0
2015-10-09,BarackObama,"""Outdated trade rules put our workers at a disadvantage—and TPP will change that."" —President Obama http://t.co/mrdFZvoETy #TPP",1425,578,0.0,0.0
2015-10-09,BarackObama,President Obama explains why the #TPP is good for American workers and the middle class: https://t.co/haLcmPkkIg,908,330,0.4404,0.4404
2015-10-09,BarackObama,Make sure to check this off your list: https://t.co/obg1pKy0Bk #GetCovered https://t.co/I17bWv0MDt,1104,349,0.3182,0.3182
2015-10-09,BarackObama,ICYMI: The unemployment rate is now at a seven-year low. https://t.co/GV0CqiLHBP,2112,971,-0.6124,-0.6124
2015-10-12,BarackObama,LIVE: President Obama is speaking about education and signing the Every Student Succeeds Act. https://t.co/DwcKVaLlql #ESSA,1263,500,0.4939,0.4939
2015-10-12,BarackObama,Nations from around the world are coming together to #ActOnClimate. Join millions calling for real progress: https://t.co/EQCMO20xAh,1805,789,0.6124,0.6124
2015-10-12,BarackObama,WATCH: President Obama tells a room full of organizers to continue the fight on climate change. https://t.co/ri3kiWVDLT #ActOnClimate,1278,441,-0.3818,-0.3818
2015-10-12,BarackObama,Enroll by December 15th and you'll ring in the new year with the security of health insurance: https://t.co/w0UahTIN4O #GetCovered,1407,476,0.34,0.34
2015-10-13,BarackObama,Keep the conversation on gun violence going until Congress will #DoSomething about it: http://t.co/A96eAymD37,1584,851,-0.7579,-0.7579
2015-10-13,BarackObama,Repealing #Obamacare is still a bad idea. http://t.co/pBGjtIKc59,1718,732,-0.5423,-0.5423
2015-10-13,BarackObama,Expanding Medicaid isn't just practical—it's the right thing to do. http://t.co/RDg6nz8nnF #PeopleOverPolitics,1004,425,0.0,0.0
2015-10-13,BarackObama,Former Washington Governor Christine Gregoire on why the #TPP will help protect the environment: http://t.co/o6zeYoOKFp,826,308,0.6486,0.6486
2015-10-14,BarackObama,Read why @GovEdRendell thinks #TPP will be good for manufacturing and boost products #MadeInAmerica: http://t.co/qJJO4ShVUs,564,200,0.6808,0.6808
2015-10-14,BarackObama,Another reason why it's so important to #ActOnClimate: http://t.co/XsCMTXEWdT,1301,687,0.3327,0.3327
2015-10-14,BarackObama,Hundreds of organizers recently gathered in New Mexico to celebrate progress on health care reform. Read more: http://t.co/k89X7zL294,918,363,0.8658,0.8658
2015-10-14,BarackObama,Make your sweet tooth happy—it's #NationalDessertDay. http://t.co/L7GnDIUO3c,5131,1904,0.4588,0.4588
2015-10-15,BarackObama,Climate change denial is at a record low—just not in Congress. Read more: http://t.co/0sVnLm05NQ #ActOnClimate,1434,767,0.0,0.0
2015-10-15,BarackObama,See where your representatives stand on the basic science of climate change: http://t.co/ElYb0YIG73 #ActOnClimate,857,454,0.0,0.0
2015-10-15,BarackObama,Tune in at 4:45 p.m. ET to watch President Obama speak at an event celebrating Hispanic Heritage Month. http://t.co/GXwTQgKqnG,1031,360,0.5719,0.5719
2015-10-15,BarackObama,LIVE: President Obama is speaking at a celebration of Hispanic Heritage Month. http://t.co/E1PA8AZUDS,978,372,0.0,0.0
2015-10-16,BarackObama,Add your name to the thousands of people asking Congress to stand up and #DoSomething about gun violence: http://t.co/S2Y1Mk6iWK,2217,1140,-0.7579,-0.7579
2015-10-16,BarackObama,"Under the Obama administration, the deficit is down nearly 75 percent—the lowest it's been since 2007. http://t.co/3LCue7Fe7s",1844,1009,-0.6486,-0.6486
2015-10-16,BarackObama,Coal mining companies are supporting an international deal to #ActOnClimate: http://t.co/dbGikYvJYF It's time for deniers to get on board.,959,468,0.2023,0.2023
2015-10-16,BarackObama,Retweet if you agree it's time to #ActOnClimate. http://t.co/ku22tRSWal,5418,6531,0.3612,0.3612
2015-10-16,BarackObama,"In the weekly address, President Obama discusses the steps needed to fix our criminal justice system. http://t.co/TIkMUi58f5",1477,628,0.0,0.0
2015-10-16,BarackObama,"""The United States is home to 5% of the world’s population, but 25% of the world’s prisoners."" —President Obama http://t.co/TIkMUi58f5",3425,2688,0.2263,0.2263
2015-10-19,BarackObama,Diali came to @OFA to develop her digital content production skills and continue a career in organizing. Read more: http://t.co/A7Hi4BWz6e,773,238,0.0,0.0
2015-10-19,BarackObama,ICYMI: Yesterday marked the official adoption of the #IranDeal: https://t.co/n0gXndpLlt,939,376,0.0,0.0
2015-10-20,BarackObama,Eighty-one companies support a global agreement to #ActOnClimate: https://t.co/kPKOq6Iild,875,380,0.7096,0.7096
2015-10-20,BarackObama,Action on climate change can't wait—which is why the Clean Power Plan is so important. https://t.co/pOTxkVudYu,2094,1601,0.6207,0.6207
2015-10-20,BarackObama,A new poll shows that a majority of Americans want common-sense laws on gun sales: https://t.co/0e2OTdy6EV #DoSomething,1864,937,-0.2732,-0.2732
2015-10-21,BarackObama,Tune in at 2:20 p.m. ET to watch President Obama host a community forum on drug abuse. https://t.co/LE1r2GrOF1,888,354,-0.6369,-0.6369
2015-10-21,BarackObama,LIVE: President Obama is in West Virginia hosting a community discussion on drug abuse. https://t.co/qmZGAfdf39,1227,449,-0.6369,-0.6369
2015-10-22,BarackObama,Organizers in New Mexico are working to make sure people in their communities have affordable care. Read how: https://t.co/ImbJsmYtE6,1056,370,0.6705,0.6705
2015-10-22,BarackObama,LIVE: President Obama is hosting a panel at the White House on criminal justice reform. https://t.co/mAtffm9LmG,1169,509,0.0,0.0
2015-10-23,BarackObama,This is why the Clean Power Plan matters. #ActOnClimate https://t.co/XrqJz4p7EK,2449,1292,0.4215,0.4215
2015-10-23,BarackObama,"""We've led by example, generating more clean energy and lowering our carbon emissions."" —President Obama https://t.co/z03D6bfY5M",2274,900,0.5222,0.5222
2015-10-26,BarackObama,New federal limits on methane pollution will help make our air cleaner. Show your support: https://t.co/x1MOB932DC #ActOnClimate,1435,602,0.7269,0.7269
2015-10-27,BarackObama,LIVE: President Obama is welcoming the @ussoccer_wnt to celebrate their World Cup victory. https://t.co/BEInPfugzi #SheBelieves,974,325,0.765,0.765
2015-10-27,BarackObama,"At 3 p.m. ET, watch President Obama address the International Association of Chiefs of Police in Chicago: https://t.co/xI0ioAPPol",701,291,0.0,0.0
2015-10-27,BarackObama,LIVE: President Obama is speaking at the International Association of Chiefs of Police Conference and Exposition. https://t.co/969i88k6al,754,318,0.0,0.0
2015-10-27,BarackObama,Retweet to spread the word. #GetCovered https://t.co/QiV7Qghp6G,1216,1267,0.0,0.0
2015-10-28,BarackObama,America's mayors are calling for Congress to #DoSomething about gun violence. https://t.co/tijFKUT4lI,1322,612,-0.7579,-0.7579
2015-10-28,BarackObama,"If you want cleaner air and improved public health, add your name: https://t.co/7ke9LaRf8m #ActOnClimate https://t.co/ZsMTAf46Wz",1403,700,0.6249,0.6249
2015-10-28,BarackObama,Open enrollment is right around the corner. #GetCovered https://t.co/PmRZg0SywP,926,434,0.0,0.0
2015-10-28,BarackObama,Don't let climate change deniers have the final say on the Clean Power Plan—show your support: https://t.co/WonJQaG13f #ActOnClimate,1860,920,0.5106,0.5106
2015-10-29,BarackObama,17.6 million Americans have gained coverage under #Obamacare—that’s a BFD. https://t.co/BrSkDAvLsn,3525,1515,-0.4278,-0.4278
2015-10-29,BarackObama,Big polluters and climate change deniers are standing in the way of progress—fight back: https://t.co/Suca7L4Qer https://t.co/UeLwhEwg4Q,1765,871,-0.6249,-0.6249
2015-10-29,BarackObama,Read @ShaunOMB's op-ed on how science and data are helping the U.S. focus on the long-term costs of climate change: https://t.co/324sszQ7BZ,743,306,0.29600000000000004,0.29600000000000004
2015-10-29,BarackObama,Spread the word: There are nearly 10.5 million uninsured Americans who may be eligible to #GetCovered in 2016. https://t.co/2X9XiLsgVR,1422,820,0.0,0.0
2015-10-30,BarackObama,"""I applaud the Democrats and Republicans who came together this morning to pass a responsible, long-term budget agreement."" —President Obama",3022,919,0.6486,0.6486
2015-10-30,BarackObama,"DYK: Under #Obamacare, millions of young adults are able to remain on their parents' plans until they turn 26. https://t.co/KrkFcb9KsH",2455,884,0.0,0.0
2015-10-30,BarackObama,Passionate student organizers came together at @OFA's Campus Organizing Summit. Find out more: https://t.co/OZN4MovTxo,714,234,0.5267,0.5267
2015-10-30,BarackObama,Watch as President Obama and @FLOTUS welcome children to trick-or-treat at the White House: https://t.co/SXmz119b8h https://t.co/EgX7iptsd3,2938,975,0.4588,0.4588
2015-10-30,BarackObama,Don't miss it. #GetCovered https://t.co/gMIOgP4ukJ,965,471,0.1139,0.1139
2015-10-30,BarackObama,"In the weekly address, President Obama calls for meaningful criminal justice reform: https://t.co/uQZOaQtJUM",1080,448,0.3182,0.3182
2015-10-30,BarackObama,"""Every year, we spend $80 billion in taxpayer dollars to keep people incarcerated."" —President Obama https://t.co/uQZOaQtJUM",1837,1084,0.0,0.0
2015-10-30,BarackObama,Make sure you #GetCovered tomorrow—before you eat too much Halloween candy. https://t.co/h5gKMcxpS4,1245,528,0.3182,0.3182
2015-10-30,BarackObama,Trick-or-treat? #HappyHalloween https://t.co/0T8yc2vYyk,8673,3511,0.0,0.0
2015-11-02,BarackObama,"Of all the things you do today, getting covered before the enrollment deadline could be the most crucial: http://t.co/3uAVMQWgm4 #GetCovered",1028,497,0.0,0.0
2015-11-02,BarackObama,The President discusses the importance of health care and marriage equality progress in his interview with @BuzzFeed: http://t.co/EGKNHMWp8J,1241,579,0.8176,0.8176
2015-11-02,BarackObama,Happening now: President Obama discusses taking action against ISIL. http://t.co/HarnB4wWMb,1268,730,0.0,0.0
2015-11-03,BarackObama,ICYMI: Nearly 11.7 million Americans enrolled in health care through the open marketplace. http://t.co/tNREJaKtvH,1642,785,0.4939,0.4939
2015-11-04,BarackObama,"In the weekly address, @VP Joe Biden talks about the plan to make community college free for two years. http://t.co/opmfnUSy22",1809,850,0.5106,0.5106
2015-11-04,BarackObama,"""Two years of community college should become as free and as universal as high school is today."" —@VP Joe Biden http://t.co/opmfnUAWDs",4356,2434,0.5106,0.5106
2015-11-05,BarackObama,It's time to give American workers the security of paid leave. #LeadOnLeave http://t.co/u0vythSZ0g,2426,1651,0.29600000000000004,0.29600000000000004
2015-11-05,BarackObama,"As we continue to celebrate mothers, let's make sure workplace policies live up to what they deserve: http://t.co/hloGsujQfS #LeadOnLeave",1612,708,0.7184,0.7184
2015-11-05,BarackObama,NASA leads the world in the exploration and study of planets. Let's not let climate change deniers change that: http://t.co/dcUlvdFaha,1762,997,-0.0516,-0.0516
2015-11-06,BarackObama,Climate change is already affecting our communities. That's why the President is taking steps to #ActOnClimate now. http://t.co/2VhVCQ2E7p,2850,1636,0.0,0.0
2015-11-06,BarackObama,Expanding #CollegeOpportunity is vital to America's success in a global economy: http://t.co/EmQaPg9iP4,1420,600,0.7096,0.7096
2015-11-06,BarackObama,200 trillion gallons of rain fell in May—the wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate,1453,730,0.0,0.0
2015-11-06,BarackObama,"In the weekly address, the President discusses how to make it easier for communities to adopt the Fair Housing Act: http://t.co/pQyCEW3WJT",1196,471,0.7003,0.7003
2015-11-06,BarackObama,"""Too often, where people live determines what opportunities they have in life."" —President Obama http://t.co/pQyCEWlxBr",3912,2233,0.3818,0.3818
2015-11-06,BarackObama,Renewable energy is good for the economy. #ActOnClimate http://t.co/ldkt4VIZ6O,2227,1136,0.6124,0.6124
2015-11-06,BarackObama,Check it out: President Obama answers tough questions on the #IranDeal in an interview with @micnews. http://t.co/Wo1LsBqatU,870,418,-0.128,-0.128
2015-11-06,BarackObama,"A new report shows that wind energy is booming—and now provides 73,000 jobs in the U.S. Read more: http://t.co/AmEOMN19SA #ActOnClimate",1909,1039,0.2732,0.2732
2015-11-09,BarackObama,"""The events of September 11, 2001, left a permanent mark on the spirit of every American."" —President Obama http://t.co/oob3Hc0vmi",10785,6868,0.1779,0.1779
