Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2016-09-21,cnnbrk,Charlotte protests continued Wednesday as crowds blocked Interstate 85 &amp; started fire at center of highway. https://t.co/Wze0DUrCBm,275,267,-0.6597,-0.6597
2016-09-21,cnnbrk,"Hundreds of scientists, including Stephen Hawking, issue open letter criticizing Donald Trump over climate change… https://t.co/iNOFUa7QRt",2352,1280,-0.3612,-0.3612
2016-09-21,cnnbrk,"The Charlotte, NC, cop whose killing of a black man prompted protests is also black, the mayor's office says… https://t.co/7QlF1uskjn",453,421,-0.743,-0.743
2016-09-21,cnnbrk,"Boat carrying 600 migrants capsizes off Egypt. At least 20 dead, news agency reports https://t.co/GzKHZlpEB4",206,295,-0.6486,-0.6486
2016-09-21,cnnbrk,Charlotte police contradict family of man shot dead by cop; they say he had a gun and not a book… https://t.co/ijUvZ826Rz,344,323,-0.8402,-0.8402
2016-09-21,cnnbrk,"Schools on Canada's Prince Edward Island evacuated due to potential threat, officials said https://t.co/1o1EOiPo7U",211,327,-0.5267,-0.5267
2016-09-21,cnnbrk,SEC charges hedge fund manager Leon Cooperman with insider trading https://t.co/a6rqzvWc5f https://t.co/vm5O0fwnFa,238,118,-0.2732,-0.2732
2016-09-21,cnnbrk,"Chicago PD to hire 970 officers as part of plan to stem violence, superintendent announces. https://t.co/XlQmDOIJ2z",393,267,-0.6249,-0.6249
2016-09-21,cnnbrk,"ISIS suspected of firing a shell with mustard agent at air base used by US and Iraqi troops, US officials say. https://t.co/L6jGZbWnRg",538,965,-0.5106,-0.5106
2016-09-21,cnnbrk,"Clinton leads Trump by 6 points ahead of Monday's debate, new national poll says. https://t.co/wEnq8yIbMd https://t.co/DEpD7Cpr7B",1118,419,0.0,0.0
2016-09-22,cnnbrk,"""An insulting degree of ignorance"": NAACP President on Trump's comments about the black community… https://t.co/c7kgVK0Yka",953,535,-0.4939,-0.4939
2016-09-22,cnnbrk,Blue Bell issues another recall of its ice cream over listeria concerns. No illnesses reported.… https://t.co/Drc583RS4u,248,412,-0.6597,-0.6597
2016-09-22,cnnbrk,"Bombings suspect Ahmad Rahami is unconscious and intubated at a NJ hospital, FBI says https://t.co/zXVHvPuycs https://t.co/MGmxwX44e9",319,242,-0.29600000000000004,-0.29600000000000004
2016-09-22,cnnbrk,"For a second night, protests over a deadly officer-involved shooting in Charlotte, NC, turn violent. Watch CNN: https://t.co/HAhU3MmiMf",220,231,-0.7003,-0.7003
2016-09-22,cnnbrk,"Power outage in Puerto Rico leaves nearly 1.5M people in the dark, government-run electric company says. https://t.co/CzvC2MxJdK",401,696,0.0,0.0
2016-09-22,cnnbrk,"One person killed during protest in Charlotte, NC; shooter was civilian, not police, city says. https://t.co/LaU8CmIe76",432,622,-0.7579,-0.7579
2016-09-22,cnnbrk,City of Charlotte now says a person shot by another civilian at protest is not dead but is on life support. https://t.co/jMbGYL0Q2H,321,424,0.6452,0.6452
2016-09-22,cnnbrk,"North Carolina governor declares state of emergency in Charlotte over violent protests, will send in National Guard… https://t.co/HKT1TWX0Q4",836,1036,-0.8126,-0.8126
2016-09-22,cnnbrk,"At least 4 police officers were injured Wednesday in a protests in Charlotte, authorities posted on Twitter.… https://t.co/cMUR91SBu1",429,317,-0.5574,-0.5574
2016-09-22,cnnbrk,"A US military aircraft crashed off the Japanese island of Okinawa, Japanese coast guard official says.… https://t.co/w8MN3JOb5Y",351,516,0.0,0.0
2016-09-22,cnnbrk,Keith Lamont Scott death: Family wants to see shooting video; 9 civilians hurt and 44 arrested in Charlotte protest… https://t.co/EtvnbtdYKz,397,293,-0.8859999999999999,-0.8859999999999999
2016-09-22,cnnbrk,"Yahoo says at least 500 million user accounts were stolen in 2014, by what it thinks is a state-sponsored actor.… https://t.co/NSBKtmhwNL",287,374,-0.4939,-0.4939
2016-09-22,cnnbrk,"Keith Lamont Scott's family plans to watch the video of his fatal shooting later today, their attorney said.… https://t.co/Pb9esGpeuX",236,167,-0.5423,-0.5423
2016-09-22,cnnbrk,"US military confirms that shell fired on joint US-Iraqi base Tuesday contained ""a sulfur mustard blister agent."" https://t.co/XYx9evO4iY",305,432,-0.5574,-0.5574
2016-09-22,cnnbrk,"Tulsa police officer who fatally shot Terence Crutcher charged with manslaughter in the first degree, DA says… https://t.co/AqceUYopOH",3145,3198,-0.7184,-0.7184
2016-09-22,cnnbrk,"The man shot during Wednesday night's protests in Charlotte has died, police dept. says. https://t.co/xGPMCieGlI https://t.co/31Lg4yme2k",341,487,-0.6705,-0.6705
2016-09-23,cnnbrk,"A 6.5-magnitude earthquake struck southeast of Tokyo, the Japan Meteorological Agency reports. https://t.co/V5qGxcJgAM",377,737,-0.25,-0.25
2016-09-23,cnnbrk,Charlotte's mayor has enacted a curfew that goes into effect at midnight until 6 a.m. ET. https://t.co/xGPMCieGlI https://t.co/hpQQNMQ17R,372,277,0.0,0.0
2016-09-23,cnnbrk,White House investigates apparent hack of email account that purportedly contains scan of Michelle Obama's passport… https://t.co/XszN8hmWp7,294,267,0.0,0.0
2016-09-23,cnnbrk,Body-camera videos of police pepper-spraying a 15-year-old girl in Maryland have touched off an uproar.… https://t.co/mBgjPErlXb,758,864,0.0,0.0
2016-09-23,cnnbrk,"Protesters continue to march in Charlotte past midnight, when authorities had said a curfew would go into effect.… https://t.co/vz9jWjYDHK",987,624,-0.2263,-0.2263
2016-09-23,cnnbrk,"Charlotte police don’t plan to enforce curfew if protests remain peaceful, official says. https://t.co/0OWFrp51uu https://t.co/NGxda3x8AJ",542,302,0.3182,0.3182
2016-09-23,cnnbrk,South Korea says it has troops ready to kill Kim Jong Un if it feels threatened by North Korean nuclear weapons.… https://t.co/A6iLp3m8ME,2197,1340,-0.7351,-0.7351
2016-09-23,cnnbrk,"Tulsa cop Betty Shelby booked, released on $50,000 bond; charged with manslaughter in death of Terence Crutcher.… https://t.co/agEx4Kz44L",1647,1699,-0.6908,-0.6908
2016-09-23,cnnbrk,"A Qantas flight was evacuated in Perth, Australia, because of fumes and smoke, a fire department spokesperson said.… https://t.co/0nYAP7VnLs",178,131,-0.3612,-0.3612
2016-09-23,cnnbrk,"Police make an arrest in connection with the fatal shooting of a protester in Charlotte, NC, police chief says.… https://t.co/t8cLJMfKJa",352,184,-0.7096,-0.7096
2016-09-23,cnnbrk,Family releases what it says is video of moments leading up to Keith Lamont Scott's shooting by Charlotte police.… https://t.co/ratqlSt5hc,386,250,0.0,0.0
2016-09-23,cnnbrk,Obama vetoes bill that would allow family members of 9/11 victims to sue Saudi Arabia. https://t.co/r5zbzIMuHs,954,682,-0.1027,-0.1027
2016-09-23,cnnbrk,Police say gun recovered at Charlotte shooting was loaded and had fingerprints that matched Keith Lamont Scott's. https://t.co/QdLBwevMgt,1176,1037,-0.34,-0.34
2016-09-24,cnnbrk,"4 people were killed in shooting at a mall in Burlington, WA, police say. Police are looking for at least 1 shooter… https://t.co/OVsVQc7siu",507,976,-0.6705,-0.6705
2016-09-24,cnnbrk,Police now say 3 people are dead in WA mall shooting. Police spokesperson earlier said 4 people had been killed.… https://t.co/WNRNX8MeHm,295,366,-0.6486,-0.6486
2016-09-24,cnnbrk,"Number of people killed in WA mall shooting is now 4, all women, police say. The suspect is still at large.… https://t.co/4EUXmg5Ue1",625,794,-0.7506,-0.7506
2016-09-24,cnnbrk,"Images of Britain’s royal family reportedly stolen in hack of Pippa Middleton’s iCloud account, British media say.… https://t.co/ztsAgrMEX1",340,221,-0.4939,-0.4939
2016-09-24,cnnbrk,"At least 8 people were killed when militants attacked a police checkpoint in Tikrit, Iraq, an official says.… https://t.co/zKsCCduREH",173,154,-0.8176,-0.8176
2016-09-24,cnnbrk,"A 5th person has died in the mall shooting in Burlington, WA, officials say. The suspect is still on the loose.… https://t.co/1CKvhURs75",467,617,-0.7003,-0.7003
2016-09-24,cnnbrk,"About 200 airstrikes have pummeled Aleppo since Friday morning, head of Syria Civil Defense group says.… https://t.co/VBjYCcV28t",348,437,0.128,0.128
2016-09-24,cnnbrk,"Charlotte police will release body cam, dash cam footage of shooting of Keith Lamont Scott, Chief Kerr Putney says. https://t.co/waxeROfWX1",469,365,0.0,0.0
2016-09-24,cnnbrk,Police chief says video recorded and released by Scott's widow didn't factor into decision to release police video. https://t.co/waxeROfWX1,293,174,0.0,0.0
2016-09-24,cnnbrk,Charlotte police have released a photo of a gun they say Keith Scott had on him when he was shot.… https://t.co/skN8lKfegd,435,343,-0.34,-0.34
2016-09-24,cnnbrk,Charlotte police release dash cam and body cam video from the shooting of Keith Scott. https://t.co/waxeROfWX1 https://t.co/3kYfldaqHi,361,298,0.0,0.0
2016-09-25,cnnbrk,"Person suspected of killing 5 people in a shooting at a WA mall is in custody, the state patrol said on Twitter.… https://t.co/2yHXpJU0OF",798,485,-0.743,-0.743
2016-09-25,cnnbrk,"Suspect in Washington state mall shooting is identified as Arcan Cetin, 20, police say. https://t.co/evq3EcIYT6 https://t.co/CqzZYsZbnj",318,365,-0.29600000000000004,-0.29600000000000004
2016-09-25,cnnbrk,WA officials say it's too early in the investigation to rule out terrorism in the deadly mall shooting.… https://t.co/K6P5Vk7Lty,293,248,-0.6808,-0.6808
2016-09-25,cnnbrk,"Fullerton, CA, police say a girl, 17, is missing and at risk after 3 bodies were found at the home where she lived… https://t.co/nAwerqvole",296,371,-0.5106,-0.5106
2016-09-25,cnnbrk,"A suicide bomber killed 6 people and hurt 18 in Baghdad, Iraqi officials say. https://t.co/qIMejSkOds https://t.co/kjZVcoxmlH",242,255,-0.9246,-0.9246
2016-09-25,cnnbrk,New NC law begins this week that will block public from obtaining footage from police body cams or dashboard cams.… https://t.co/GKt87EnN0O,643,880,-0.4404,-0.4404
2016-09-25,cnnbrk,"Miami Marlins pitcher José Fernández has died unexpectedly, the team announces. https://t.co/FKwex3JX4b https://t.co/iEG15oBob0",888,838,-0.5574,-0.5574
2016-09-25,cnnbrk,8 people killed and at least 25 wounded after Baghdad's third attack of the day. https://t.co/eGcSwqfzvD https://t.co/wEsuGY2YkL,344,436,-0.8225,-0.8225
2016-09-26,cnnbrk,Golf legend Arnold Palmer dies at 87 https://t.co/wobZFlynUf https://t.co/kZDFH2Pngd,1815,1022,0.0,0.0
2016-09-26,cnnbrk,"Iowa and Wisconsin hit with evacuation orders as flooding threatens areas.
https://t.co/sm1nkWBVQZ",257,188,-0.3818,-0.3818
2016-09-26,cnnbrk,"French President says controversial makeshift camp known as ""The Jungle"" in Calais will be completely dismantled. https://t.co/l7NYiQNusk",305,227,-0.2023,-0.2023
2016-09-26,cnnbrk,"Trump and Clinton are deadlocked in 2 key battleground states, new CNN/ORC polls show. https://t.co/qNV5UEp246",347,203,-0.4019,-0.4019
2016-09-26,cnnbrk,Houston police kill suspected gunman after shooting sends at least six to hospital. https://t.co/IpA1I65qWc,404,445,-0.765,-0.765
2016-09-26,cnnbrk,"Nazi emblems found among belongings of man who was killed in Houston after injuring nine people, police say… https://t.co/olzRf1NYoM",363,464,-0.6705,-0.6705
2016-09-26,cnnbrk,"Conflict that saw 220,000 killed and 5 million displaced ends as Colombian government and FARC sign peace deal… https://t.co/prZdxzor6G",554,391,-0.5106,-0.5106
2016-09-26,cnnbrk,"Miami Marlins' tribute to pitcher Jose Fernandez, who died Sunday, includes wearing his number on their jerseys… https://t.co/3ildnGtAiz",840,257,-0.5106,-0.5106
2016-09-27,cnnbrk,Get the Florida feels. Watch real-time reaction from undecided voters in the Sunshine State. https://t.co/3zkKhufZdY https://t.co/AhEyshH2qb,343,163,0.3182,0.3182
2016-09-27,cnnbrk,"2 separate bomb attacks took place in the German city of Dresden Monday night, Saxony police say. https://t.co/7OoKkT1cgB",458,663,-0.7269,-0.7269
2016-09-27,cnnbrk,"Trump doesn't believe climate change is man-made, his campaign manager says. https://t.co/hZcNicYjqs https://t.co/UA9gqWZhsX",585,413,0.0,0.0
2016-09-27,cnnbrk,"Islamic militant gets 9 years in prison for destroying ancient shrines in Mali, a landmark ICC ruling. https://t.co/eWjwJhuF36",517,230,-0.765,-0.765
2016-09-27,cnnbrk,"The health of former Israeli President and Prime Minister Shimon Peres has deteriorated, official says… https://t.co/6I5ItpUeRm",247,193,0.0,0.0
2016-09-27,cnnbrk,England soccer boss loses job after undercover video sting https://t.co/yrBR8YuBg6 https://t.co/qvQLPrwnDV,243,168,-0.3182,-0.3182
2016-09-27,cnnbrk,FBI to search some Democratic Party staffers' phones for evidence that they were hacked https://t.co/Q57UkA6GV1 https://t.co/KGWxRhEXIM,395,270,0.0,0.0
2016-09-27,cnnbrk,President Obama nominates first US ambassador to Cuba in more than 50 years https://t.co/TCInb1Mmii https://t.co/sSiWovhMyc,2093,789,0.0,0.0
2016-09-27,cnnbrk,Wells Fargo CEO forfeits stock awards worth $41 million as bank launches probe into phony accounts.… https://t.co/eK4Lwjul8z,652,403,0.7096,0.7096
2016-09-28,cnnbrk,"Former Israeli President and PM Shimon Peres has died at 93, Israeli media says.  https://t.co/gRO40Fc4UE",584,534,-0.5574,-0.5574
2016-09-28,cnnbrk,"Protesters gathered near the scene of an officer-involved shooting in El Cajon, California. https://t.co/sD79amaRpP",387,456,-0.2263,-0.2263
2016-09-28,cnnbrk,"204 bodies recovered from migrant boat that capsized off Egypt last week, state media reports official as saying. https://t.co/IAMCY0aiNC",327,430,0.0,0.0
2016-09-28,cnnbrk,Dutch investigators: MH17 downed in 2014 by missile brought from Russian territory into pro-Russian area of Ukraine… https://t.co/WQtCtYYr3C,380,529,0.0,0.0
2016-09-28,cnnbrk,"At least 2 children shot at elementary school in Townville, SC, county official says. https://t.co/AqJfu4OB5T https://t.co/WaAORQWsSe",796,1802,0.0,0.0
2016-09-28,cnnbrk,"2 students shot at SC elementary school sent to trauma center; teacher also shot, official says. Teen suspect held.… https://t.co/EHB4byI8Su",505,1017,-0.6124,-0.6124
2016-09-28,cnnbrk,Senate passes bill to fund the government and the federal response to Zika https://t.co/oZYdZ1e8PO,407,240,0.0,0.0
2016-09-28,cnnbrk,OPEC agrees to cut oil production for the first time in 8 years https://t.co/QcGfweBmsZ https://t.co/sknVxHLtWN,420,430,-0.0772,-0.0772
2016-09-28,cnnbrk,"A relative of the suspected SC elementary school shooter has been found dead, official says https://t.co/nzeVqH8mtd https://t.co/9yBBQuhriu",337,414,-0.7351,-0.7351
2016-09-29,cnnbrk,Congress has cleared a bill to fund the government and the federal response to Zika through December 9 https://t.co/oZYdZ1e8PO,371,193,0.1027,0.1027
2016-09-29,cnnbrk,"Man killed in officer-involved shooting in CA pointed a vape at a cop before being shot and tased, police said… https://t.co/zcHKGnMBJp",496,417,-0.6705,-0.6705
2016-09-29,cnnbrk,"32 people missing after Typhoon Megi triggered landslides in 2 villages in China, state-run media says. https://t.co/silt4zM8TT",236,254,-0.29600000000000004,-0.29600000000000004
2016-09-29,cnnbrk,Charlotte and the state of North Carolina have lifted states of emergency for the city. https://t.co/r9e4TGxitD,486,199,-0.3818,-0.3818
2016-09-29,cnnbrk,"Protesters gather for 2nd night in El Cajon, Calif., demanding accountability in officer-involved shooting of man. https://t.co/sD79amaRpP",377,251,-0.4215,-0.4215
2016-09-29,cnnbrk,"2 Pakistani soldiers killed in exchange of fire with Indian troops in disputed Kashmir, Pakistan's military says. https://t.co/O5fkKlMlgr",244,220,-0.8519,-0.8519
2016-09-29,cnnbrk,A New Jersey Transit train crashed into a platform in Hoboken during Thursday morning's rush-hour commute. https://t.co/JqZP4WjR7l,306,570,0.0,0.0
2016-09-29,cnnbrk,"Rail service is suspended in and out of Hoboken, NJ, station after crash. https://t.co/JqZP4WjR7l https://t.co/PYNRbruR2l",240,352,-0.7003,-0.7003
2016-09-29,cnnbrk,"Reports of multiple injuries in NJ train crash, responder says; images show structural damage.… https://t.co/Au4rnqlPOF",172,255,-0.4019,-0.4019
2016-09-29,cnnbrk,"Initial reports indicate more than 100 people injured in NJ train crash, emergency responder tells CNN. https://t.co/JqZP4WjR7l",275,626,-0.7906,-0.7906
2016-09-29,cnnbrk,"Palestinian leader Mahmoud Abbas to attend former Israeli Prime Minister Shimon Peres' funeral, Abbas' office says. https://t.co/UQgKeoLgJW",373,226,-0.3612,-0.3612
2016-09-29,cnnbrk,"At least one person died in the Hoboken train crash, an official briefed on the incident said. https://t.co/JqZP4WjR7l",242,323,-0.743,-0.743
2016-09-29,cnnbrk,"All passengers trapped on NJ train that crashed have been removed, taken to 2 hospitals, Gov. Chris Christie said. https://t.co/3d9hI6esug",321,339,-0.5267,-0.5267
2016-09-29,cnnbrk,Hamas blasts Palestinian leader for his letter of condolence to former Israeli Prime Minister Shimon Peres' family. https://t.co/UQgKeoLgJW,223,172,0.0,0.0
2016-09-29,cnnbrk,Passengers say the train never slowed before the crash that injured 70+. They describe the scene: https://t.co/DH91zQcUPh,266,260,-0.6597,-0.6597
2016-09-29,cnnbrk,"Person killed was standing on the platform when the NJ Transit train crashed, officials say. https://t.co/JqZP4WjR7l https://t.co/utHKoZTdAD",226,255,-0.6705,-0.6705
2016-09-29,cnnbrk,"Gov. Christie says 1 killed, 108 injured in train crash; train engineer critically injured and hospitalized. https://t.co/3d9hI6esug",300,350,-0.9118,-0.9118
2016-09-30,cnnbrk,"The woman killed in the NJ train crash and the engineer operating the train have been identified, authorities said… https://t.co/8a0ndP2vIb",264,203,-0.802,-0.802
2016-09-30,cnnbrk,"Wells Fargo illegally repossessed 413 military servicemembers' cars, Justice Department says https://t.co/MnzbWvPsqh https://t.co/KOTnEZ0XHt",1641,2594,0.6597,0.6597
2016-09-30,cnnbrk,"Lady Gaga will perform at the 2017 Super Bowl LI halftime show, she tweeted https://t.co/DkeWpCQxLR https://t.co/nkOUtF27DO",1914,803,0.5994,0.5994
2016-09-30,cnnbrk,World leaders are attending funeral ceremony of late Israeli leader Shimon Peres. https://t.co/envJVGViZv,276,93,-0.3612,-0.3612
2016-09-30,cnnbrk,Israeli PM Benjamin Netanyahu shakes hands with Palestinian leader Mahmoud Abbas at funeral of Shimon Peres. https://t.co/CLO49HpQoX,746,298,-0.3612,-0.3612
2016-09-30,cnnbrk,2 paintings by Vincent Van Gogh stolen in a 2002 heist in the Netherlands have been found. https://t.co/ju5KQaHVF4,1019,555,-0.4939,-0.4939
2016-09-30,cnnbrk,"2 American sisters were found dead without any signs of injuries while in Seychelles this month, authorities say. https://t.co/d1DBEkVvzL",234,190,-0.6486,-0.6486
2016-09-30,cnnbrk,Rosetta space probe ends remarkable 12-year mission with crash-landing on distant comet. https://t.co/FqQkaTjH8f,485,280,0.5574,0.5574
2016-09-30,cnnbrk,"Investigators retrieved an event recorder from train that crashed in NJ, will download info today, official says. https://t.co/uQtizH7OyC",215,138,0.0,0.0
2016-09-30,cnnbrk,CDC says men who travel to Zika areas should wait 6 months before unprotected sex or conceiving a baby. https://t.co/CTW82w1vrS,250,307,-0.3612,-0.3612
2016-09-30,cnnbrk,"Wells Fargo's culture led bank to force some hourly employees to work late without overtime pay, former workers say. https://t.co/bdl8B6jUw7",402,331,0.3173,0.3173
2016-09-30,cnnbrk,Alabama Chief Justice Roy Moore has been suspended for directing judges to enforce the state's same-sex marriage ba… https://t.co/lyEvsavp8Y,677,352,0.0772,0.0772
2016-09-30,cnnbrk,The 14-year-old suspect in the SC elementary school shooting has been charged in family court with murder.… https://t.co/RpZA9TI1QE,408,305,-0.4588,-0.4588
2016-09-30,cnnbrk,"Hurricane Matthew is now a category 4 and moving across the Caribbean, National Hurricane Center says… https://t.co/Nfy5TV7EPO",401,528,0.0,0.0
2016-09-30,cnnbrk,California gov. signs bill mandating prison sentences for sexual assault of unconscious or intoxicated victims… https://t.co/qgx6LtTt2O,4143,2036,-0.7845,-0.7845
2016-09-30,cnnbrk,El Cajon police release cell phone video that shows the fatal shooting of a man who pointed a vaping device at cops… https://t.co/C8cP6LTJ4x,334,238,-0.5423,-0.5423
2016-09-30,cnnbrk,"A psychiatric team responded to the El Cajon incident but didn't arrive until after the shooting, police chief says… https://t.co/PD60z0tkQQ",232,191,0.0,0.0
2016-10-08,cnnbrk,"OLYMPICS: US swimmer Katie Ledecky wins women's 200-meter freestyle, her second gold in Rio https://t.co/Mk0ftGkLYC https://t.co/gBXrJfInbJ",2858,685,0.6597,0.6597
2016-10-08,cnnbrk,"OLYMPICS: US swimmer Michael Phelps wins men's 200-meter butterfly, his 20th Olympic gold. https://t.co/ikZ1mEO3Bi https://t.co/DETqZ4iEnO",5251,2448,0.5719,0.5719
2016-10-08,cnnbrk,OLYMPICS: Michael Phelps wins 21st Olympic gold medal as US men win 4x200m freestyle relay. https://t.co/YWPEBIAlIq,2607,948,0.9062,0.9062
2016-10-08,cnnbrk,"Woman accidentally fatally shot during community police academy exercise in Punta Gorda, Florida, police say. https://t.co/yAoMEe3809",351,367,-0.765,-0.765
2016-10-08,cnnbrk,Brazil's Senate voted to hold an impeachment trial for suspended President Dilma Rousseff. https://t.co/GWp48ZgRee,212,159,-0.4767,-0.4767
2016-10-08,cnnbrk,"At least 11 babies died when a fire broke out in maternity ward of a Baghdad hospital, Iraqi Health Ministry says. https://t.co/jzqYaS2LkX",497,611,-0.8316,-0.8316
2016-10-08,cnnbrk,US cyclist Kristin Armstrong wins 3rd Olympic gold in time trial. https://t.co/b4CpSt17or,674,176,0.5719,0.5719
2016-10-08,cnnbrk,"Algae to blame for green water in Olympic diving pool but no risk to athletes, organizers say. https://t.co/4g16rgnwz9",464,456,-0.7184,-0.7184
2016-10-08,cnnbrk,"Four dead, dozens wounded in explosions in southern Turkey https://t.co/QsREoNQSTI",205,373,-0.6486,-0.6486
2016-10-08,cnnbrk,"Judge upholds death penalty for ""Grim Sleeper,"" one of the most prolific serial killers in Calif. history. https://t.co/oUVMC2KvDr",628,456,-0.9448,-0.9448
2016-10-08,cnnbrk,"Deputy dies from gunshot wound after standoff with barricaded gunman, Arkansas sheriff says. https://t.co/9RkC5ZMwhy",196,234,0.0,0.0
2016-10-08,cnnbrk,"Fugitive Christopher Ponce, featured on CNN's ""The Hunt,"" arrested in Spain, police say. https://t.co/jbC21qIiVp https://t.co/tX9VZSAzCr",393,139,-0.4767,-0.4767
2016-10-08,cnnbrk,"OLYMPICS: Japan's Kohei Uchimura wins men's all-around gymnastics again, 1st man to repeat the feat since 1972 https://t.co/JxmhiWOa2x",417,241,0.5719,0.5719
2016-10-09,cnnbrk,"Father arrested, charged in death of toddler son, who was left in pickup truck for 8 hours, sheriff's office says. https://t.co/qBFFWX3VC3",535,432,-0.8316,-0.8316
2016-10-09,cnnbrk,"Factory fire left 15 people dead near Bangladeshi capital of Dhaka early Saturday, authorities say. https://t.co/4wXZ2rePlB",284,251,-0.7717,-0.7717
2016-10-09,cnnbrk,"FARC rebels free 8 child soldiers in Colombia as part of potential peace deal, Red Cross says. https://t.co/o99bzmnZfE",497,284,0.7184,0.7184
2016-10-09,cnnbrk,"John Hinckley Jr., who shot President Reagan in 1981, released from a psychiatric hospital. https://t.co/EgxSVBiRvw https://t.co/kMhkx8J9k5",581,596,0.0,0.0
2016-10-09,cnnbrk,"Greta Friedman, nurse kissed by sailor in iconic V-J Day photo, has died, her son says. https://t.co/qGxhdIlRgy https://t.co/dPWsyRuMK3",2189,1560,-0.25,-0.25
2016-10-09,cnnbrk,"Angelique Kerber beats Karolina Pliskova to win US Open, her second grand slam title of 2016 https://t.co/EEZsfI5Jpu https://t.co/gyiCog1QR8",930,373,0.6369,0.6369
2016-10-10,cnnbrk,"Billy Bush suspended from the ""Today"" show, NBC News says. Unclear if he will ever return. https://t.co/c6w1xetWbe",2287,1034,-0.6249,-0.6249
2016-10-10,cnnbrk,Manhunt in Germany ended  as police in Leipzig detained a Syrian man suspected of planning bomb attack. https://t.co/ebzM7NvkuE,645,425,-0.872,-0.872
2016-10-10,cnnbrk,The 4-year-old Florida girl whose abduction set off Amber Alerts in five states has been found safe… https://t.co/MhPhmFMWmV,2139,592,-0.5859,-0.5859
2016-10-10,cnnbrk,"RNC chair Reince Priebus reiterates support for Trump, saying the GOP and Trump's campaign are in full coordination… https://t.co/jqdeOMdhkX",810,357,0.4019,0.4019
2016-10-10,cnnbrk,"Federal court extends FL voter registration due to Hurricane Matthew, after Gov. Rick Scott opposed the extension… https://t.co/o0dYCSt4Ev",1634,882,0.128,0.128
2016-10-10,cnnbrk,"Samsung alerts customers to turn off Galaxy Note 7 phones immediately, in light of spontaneous fires in the devices… https://t.co/8n405A4coB",1103,1833,0.0,0.0
2016-10-11,cnnbrk,Anti-Trump protests build in several US cities https://t.co/Jbu5gQYSXu https://t.co/fLlDcRvesC,4441,2468,-0.2263,-0.2263
2016-10-11,cnnbrk,"Giuliani on whether Trump would follow up on campaign talk of prosecuting Clinton: ""It's a tough decision.""… https://t.co/1wwHc8shgn",502,232,-0.128,-0.128
2016-10-11,cnnbrk,President-elect Donald Trump arrives in DC area to meet with President Obama at White House. Watch:… https://t.co/HjADbRMQyQ,1135,479,0.0,0.0
2016-10-11,cnnbrk,"Officer killed, another wounded in shooting outside Pittsburgh-area home; school canceled amid manhunt.… https://t.co/Vajf8jHucM",351,356,-0.6705,-0.6705
2016-10-12,cnnbrk,"Threat of government shutdown is over, Democrats say after holding up a funding bill that must pass by midnight. https://t.co/mgVEDW8jlB",365,212,-0.5267,-0.5267
2016-10-12,cnnbrk,"Trump team slams CIA, following reports the agency has concluded that Russia intervened in election to help him.… https://t.co/WWQJvxp8Am",1921,1716,0.4019,0.4019
2016-10-12,cnnbrk,Pentagon chief says US will send up to 200 more troops to Syria. https://t.co/kFzyH5VioM https://t.co/1ubrn3dLmt,224,170,0.0,0.0
2016-10-12,cnnbrk,"As battle for Mosul enters 3rd month, Iraqi military's rapid advances have been replaced by a slow, hard slog.… https://t.co/YmGpedeAJW",174,112,-0.4588,-0.4588
2016-10-12,cnnbrk,"More than 20 million in US are under some kind of winter weather warning, watch or advisory this weekend.… https://t.co/1RnyluEj0j",725,401,-0.34,-0.34
2016-10-12,cnnbrk,"Train hauling fuel derails and explodes in Bulgaria, killing 5 and injuring 27, Interior Ministry says.… https://t.co/p1z9fFVjE0",266,210,-0.7717,-0.7717
2016-10-12,cnnbrk,"Church collapse kills as many as 50 people in Nigeria, officials say. https://t.co/e4pvXwhLvD",348,599,-0.7717,-0.7717
2016-10-12,cnnbrk,"At least 20 wounded after 2 explosions near football stadium in Istanbul, according to Turkey's Interior Minister.… https://t.co/2mCc7NBXyN",371,646,0.0,0.0
2016-10-12,cnnbrk,"1 of 2 bombings in Istanbul on Saturday is considered a suicide attack, interior minister tells Turkish media.… https://t.co/UL7IJfqwcc",292,363,-0.8225,-0.8225
2016-10-12,cnnbrk,Army defeats Navy 21-17 in the annual college football match-up. The victory ends Navy's 14-year winning streak.… https://t.co/uQUmxatncT,1123,573,0.2732,0.2732
2016-10-13,cnnbrk,"Two women say Trump touched them inappropriately, @NYTimes reports. Trump denies report, threatens lawsuit. https://t.co/u8S669WCP6",1658,1268,-0.743,-0.743
2016-10-13,cnnbrk,"3 US strikes hit radar sites in Yemen, Pentagon said, days after the USS Mason was targeted by missiles in Red Sea.… https://t.co/Snj1e5WWcN",707,454,-0.3612,-0.3612
2016-10-13,cnnbrk,"2 Australian teenagers charged with planning terror act and being members of terrorist group, Australian police say. https://t.co/K3SWLHHo4P",405,392,-0.872,-0.872
2016-10-13,cnnbrk,"Syrian refugee suspected of planning bomb attack on Berlin airport commits suicide in detention, officials say.… https://t.co/VJoyJvTZqh",618,495,-0.9337,-0.9337
2016-10-13,cnnbrk,"2 Boston cops shot and critically injured; suspect in body armor was killed in exchange of gunfire, officials say.… https://t.co/3OwH86ROFy",398,445,-0.8555,-0.8555
2016-10-13,cnnbrk,"Boko Haram militants handed over 21 missing Chibok schoolgirls to Nigerian government, source says.… https://t.co/PfYu2fvq3q",880,624,-0.29600000000000004,-0.29600000000000004
