Date,author,content,number_of_likes,number_of_shares
2012-02-13 16:33:00,shakira,"""The human eye can encompass the beauty of the universe"" Leonardo Davinci http://t.co/WkXo7QYb",331,616
2012-02-13 18:07:00,shakira,"Aquí se unen el Océano Atlántico y el Océano Índico, el punto más austral de África. Shak http://t.co/tdAOGCjc",401,598
2012-02-13 21:30:00,shakira,Porqué esto es África. Shak http://t.co/rxytQjfY,453,742
2012-02-14 15:27:00,shakira,View from my hotel room. There's a wounded dolphin stuck on the beach. I hope they can get him back in the ocean soon http://t.co/3iaR24mH,328,500
2012-02-16 15:47:00,shakira,"After 1 day of tourism, and 2 of work in South Africa, I'm back in sweet Barcelona! Shak http://t.co/fs6sAeVa",242,361
2012-02-16 15:58:00,shakira,"Después de hacer un día de turismo, y dos de trabajo en Sudáfrica, ya estoy de vuelta a la maravillosa Barcelona! Shak  http://t.co/fs6sAeVa",281,404
2012-02-16 18:28:00,shakira,Today I start my new English album. Hoy empiezo a trabajar en mi nuevo disco en inglés. Shak,584,1291
2012-02-17 04:08:00,shakira,!Gracias a todos ustedes por estas 6 nominaciones @Univision Premios Lo Nuestro y por premiarme esta noche! Los quiero mucho! Shak,392,613
2012-02-17 13:36:00,shakira,"Qué ganas de estar en el carnaval de Barranquilla!, difruten por mi quilleros!! Shak",450,1445
2012-02-17 19:05:00,shakira,White House announced a $500 million investment in Early Childhood Dev. Amazing news for all children in America & for our latino community!,444,708
2012-02-22 14:59:00,shakira,"Bill Gates is tackling some of the world greatest problems, guided by the belief that all lives have equal value. Shak http://t.co/VFy39e4L",591,851
2012-02-28 21:21:00,shakira,Feliz por los avances de @MovimientoALAS: 3 nuevos centros en México y 13 en Colombia. Shak http://t.co/0rxbsgCL,194,337
2012-02-28 22:50:00,shakira,"Hanging out with Red Foo (LMFAO), Akon and Red One in my studio in Barcelona! -Shak http://t.co/VPDeXcpU",626,1580
2012-02-29 02:44:00,shakira,It didn't take us long before we started dancing! Shak http://t.co/vKgskyB9,470,890
2012-02-29 03:25:00,shakira,Watching @djafrojack! A 360 fun day! Shak http://t.co/vDUYiRmE,234,413
2012-02-29 21:01:00,shakira,Shak is about to be interviewed on the @BBCWorldService's Newshour - listen live (wherever you are) at http://t.co/zf8Q8Jrg now! ShakiraHQ,108,181
2012-02-29 21:55:00,shakira,Shak has been nominated for 10 (ten!) Billboard Latin Music Awards - http://t.co/aAGe0SlN ShakiraHQ,181,360
2012-02-29 21:55:00,shakira,Shak ha sido nominada a 10 (diez!) Premios Latin Billboard - http://t.co/2nkXbipM ShakiraHQ,159,362
2012-03-02 02:58:00,shakira,Gracias a todos por tantos mensajes tan cariñosos y sinceros que me han hecho llegar en este dia!¡ Los quiero! Shak,552,1039
2012-03-02 02:59:00,shakira,Thank you for all of the sweet and sincere birthday messages you've sent me today!! Love you guys! Shak,416,699
2012-03-02 04:14:00,shakira,Este mosaico me ha emocionado. !Qué lindos son! !Cómo les quiero! Shak http://t.co/2Z9bQL3i,834,1316
2012-03-05 15:09:00,shakira,Muchas Gracias Querido! Un beso a las Palmas de Gran Canaria! RT @Dancewithmysoul @shakira Im #AddictedToYou Siempre!!!!!,105,152
2012-03-05 15:10:00,shakira,J'aime la France. Shak RT @Lola_The_Kook J'ai aimé une vidéo @YouTube http://t.co/4GU7NqKS Shakira - Addicted To You,104,198
2012-03-05 15:10:00,shakira,Grazie! Shak RT @kia_shiver Yeeeeeeh Addicted to You TT in Italia!! Grande @shakira !,116,159
2012-03-05 15:14:00,shakira,"Guys! Thanks so much for all your nice comments about #AddictedToYou. I had a great time shooting it! (It shows, no?) http://t.co/O4SQqDhc",163,310
2012-03-05 15:17:00,shakira,"Qué lindos! Muchas gracias por sus comentarios sobre #AddictedToYou. Me lo pasé muy bien grabándolo (se nota, no?) http://t.co/zeDW0FNt Shak",354,686
2012-03-07 16:44:00,shakira,"Shakira's up against Britney in MTV's Princess of Pop - vote Shak at
http://t.co/ZE4nOtAY (it's just a simple
click to vote). Thx! ShakiraHQ",200,512
2012-03-07 16:49:00,shakira,"Shak continua en ""La Batalla de las Princesas del POP"" de MTVLA. Para votar: http://t.co/ZE4nOtAY ¡Muchas Gracias! ShakiraHQ",264,675
2012-03-08 15:18:00,shakira,"PHOTO: In the south of France, writing more songs for the new album, and looking very proper!! Shak http://t.co/HWDvbcVQ",267,368
2012-03-08 15:19:00,shakira,"FOTO: En el sur de Francia, donde me encuentro escribiendo para el nuevo álbum, y muy niña buena!! http://t.co/HWDvbcVQ
Shak",443,719
2012-03-10 12:41:00,shakira,Yo me sumo a construir 1.800 aulas para 45.000 niños y niñas en Sudamérica y tú? #elretodelcole  http://t.co/eveO0MTB - Shak,480,1003
2012-03-11 00:35:00,shakira,@BlakeShelton Congrats on your 3 CMAs! Shak,73,126
2012-03-11 15:47:00,shakira,The Latino vote is a driving force in the US election. Vote early! http://t.co/EWZ4ZaMJ Shak,182,408
2012-03-11 15:49:00,shakira,El voto Latino es una fuerza vital en las elecciones de los EEUU. http://t.co/EWZ4ZaMJ Shak,261,565
2012-03-14 20:21:00,shakira,Addicted To You is Shakira's new single. Get it from iTunes at http://t.co/J6UZKTBI - and here's the artwork... ShakHQ http://t.co/Jz8yQba0,327,745
2012-03-14 20:29:00,shakira,Addicted To You es el nuevo sencillo de Shakira. Ya disponible en iTunes http://t.co/J6UZKTBI. Aquí la portada: http://t.co/Jz8yQba0 SHQ,402,832
2012-03-17 16:44:00,shakira,Mi suegrito!! Shak http://t.co/ybYmlmw0,441,626
2012-03-20 16:09:00,shakira,Con mi conejita!! Shak http://t.co/rE1Vhxlx,599,907
2012-03-20 16:49:00,shakira,With my little bunny. Shak http://t.co/gEopSqJr,619,761
2012-03-21 15:23:00,shakira,Ahora es mi revancha! Estoy poniendo a alguien en su lugar en el Scrabble! Shak http://t.co/K86htlU2,516,1095
2012-03-21 15:24:00,shakira,Today it's revenge day! I'm making someone suffer at scrabble! Shak http://t.co/kw4FwMHg,649,993
2012-03-22 15:19:00,shakira,"Wow, 15m followers! Thanks guys! / Wow! 15m de seguidores! Gracias chic@s! Shak",424,779
2012-03-24 04:36:00,shakira,PHOTO: Sobrevolando el Gran Cañón del Colorado / Flying over the Great Canyon Shak http://t.co/VaKEp1hY,352,418
2012-03-24 19:11:00,shakira,Gooooooooooooooooooooooool de mi Piqué!!! Shak,1559,4412
2012-03-25 06:01:00,shakira,VIDEO:  http://t.co/dFWTtcsY,356,486
2012-03-26 01:33:00,shakira,Taking a small break from the studio to get my nails done with @EsterDean on a Sunday afternoon / Un pequeño descanso … http://t.co/zAvx1MQJ,233,332
2012-03-26 01:42:00,shakira,"And this is the final outcome - Y este es el resultado. Shak
 http://t.co/ibfBbVVT",338,508
2012-03-30 19:19:00,shakira,"A picture of my new music video #AddictedToYou shot yesterday in LA. Thanks @anthonymandler, I had a lot of fun! 
 http://t.co/egK48ERl",222,429
2012-03-30 19:20:00,shakira,"Una foto de mi nuevo vídeo #AddictedToYou grabado ayer en LA. Gracias @anthonymandler, me lo pasé muy bien!  http://t.co/egK48ERl",458,815
2012-04-01 21:33:00,shakira,Viendo el Barça Osasuna en el Camp Nou / Watching Barça Osasuna at Camp Nou. Shak http://t.co/Jj6Px5H9,669,1039
2012-04-04 16:15:00,shakira,Shakira is nominated for the TIME100 list of influential people. Vote for her inclusion (without registering) at http://t.co/BbHvsvKC ShakHQ,242,523
2012-04-04 20:01:00,shakira,Shakira ha sido nominada por la revista TIME como una de las 100 personas más influyentes del mundo. Para votar http://t.co/BbHvsvKC ShakHQ,287,626
2012-04-05 18:05:00,shakira,"Hahaha!! That's too funny. U guys have eagle's eyes! Next time I'll be more careful with the camera man http://t.co/O4SQqDhc (1'53"") Shak",186,291
2012-04-05 18:05:00,shakira,"jajaja! Algunos de ustedes tienen ojos de águila! La próxima vez tendré más cuidado con el de la cámara.  http://t.co/O4SQqDhc (1'53"") Shak",416,933
2012-04-07 19:04:00,shakira,"Have you checked out #GetItStarted, the new single by @Pitbull feat
Shakira yet? Hear it now at http://t.co/FaJDq9fU ShakiraHQ",283,506
2012-04-07 19:05:00,shakira,"Ya han escuchado #GetItStarted, el nuevo sencillo de @Pitbull feat Shakira? Para escucharlo - http://t.co/FaJDq9fU ShakiraHQ",538,1058
2012-04-08 15:29:00,shakira,Wow! One million views for the #GetItStarted video already! Thanks guys. Shak http://t.co/g6xZ3Dhi,207,416
2012-04-08 15:29:00,shakira,#GetItStarted ya tiene más de un millón de reproducciones! Muchas gracias chic@s. Shak http://t.co/g6xZ3Dhi,304,566
2012-04-08 22:00:00,shakira,"Happy Birthday Mr President Obama!
Shak",611,1667
2012-04-10 15:41:00,shakira,"Behind-the-scenes at the shoot for Shak's new fragrance, Elixir... ShakiraHQ http://t.co/uwLpQo8e",791,580
2012-04-10 15:59:00,shakira,"Vean como se hizo el nuevo anuncio de Elixir, la nueva fragancia de Shakira. ShakiraHQ http://t.co/uwLpQo8e",485,628
2012-04-11 02:34:00,shakira,Every child deserves to live up to his/her potential. I commend Pres Obama for prioritizing early childhood development http://t.co/mcDI0e2o,270,604
2012-04-11 02:34:00,shakira,Cada niño merece desarollar su potencial al máximo. Bien Pres Obama por priorizar el desarrollo infantil temprano. http://t.co/mcDI0e2o Shak,373,913
2012-04-13 00:51:00,shakira,La entrega de los Premios ALAS BID en Cartagena ha sido muy emotiva y espero que sea la primera de muchas. Shak,234,369
2012-04-13 16:25:00,shakira,"Another photo from the #AddictedToYou shoot / Otra foto del vídeo de #AddictedToYou -Shak 

 http://t.co/bHfTFcrM",192,392
2012-04-13 17:46:00,shakira,"Conozcan todos los detalles de la participación de Shakira en la
Cumbre de las Américas de ayer
http://t.co/XFxiLf0I ShakiraHQ",129,242
2012-04-13 17:48:00,shakira,The winners of the first ALAS-IDB Awards - for excellence in early childhood development - are announced http://t.co/6jgBS695 ShakiraHQ,104,180
2012-04-13 18:19:00,shakira,Primero lo Primero - an unprecedented alliance to support early childhood in Colombia - launches http://t.co/JBQBn7fq ShakiraHQ,167,299
2012-04-14 02:11:00,shakira,Shakira habló de inversión en educación temprana en Cumbre Empresarial Américas ante líderes económicos región http://t.co/jwBmNmYs SHQ,269,578
2012-04-14 22:38:00,shakira,Shakira's speech from Friday's conference to promote Early Childhood Development policies with the private sector  http://t.co/jwBmNmYs SHQ,187,357
2012-04-15 15:07:00,shakira,Here's Shakira singing the national anthem of Colombia at the opening of the Summit of the Americas yesterday!  http://t.co/6M3mgVil SHQ,164,258
2012-04-15 15:07:00,shakira,Aquí un vídeo en el que Shakira interpreta el himno de Colombia en la ceremonia inaugural de la Cumbre http://t.co/6M3mgVil ShakiraHQ,231,518
2012-04-15 20:01:00,shakira,Presidents applaud Shakira's performance of Colombia's national anthem at the Summit of the Americas yesterday. ShakHQ http://t.co/3GL2LBMB,168,313
2012-04-16 00:58:00,shakira,I was touched to see @BarackObama today and witness how he embraced the Afro-Colombian communities with so much affect… http://t.co/jMkYUxss,156,289
2012-04-16 00:59:00,shakira,Me conmovió ver a Obama hoy y presenciar como abrazó a las comunidades Afro-Colombianas con tanto cariño y defender el… http://t.co/u4ydGX4a,202,469
2012-04-16 02:35:00,shakira,Gracias Presidente Santos por ser tan buen anfitrión en esta cumbre y por su compromiso con la educación temprana en m… http://t.co/BN2HywAY,264,552
2012-04-16 04:26:00,shakira,Estoy leyendo sus tweets y me han emocionado mucho! Gracias por todo el cariño q me dan! Shak,532,988
2012-04-16 18:07:00,shakira,Presidents Obama and Santos and Shakira speak at the Summit of the Americas: http://t.co/DJQihCqA  ShakiraHQ,128,190
2012-04-16 18:07:00,shakira,Presidentes Obama y Santos y Shakira hablaron en la Cumbre de las Américas ayer http://t.co/DJQihCqA ShakiraHQ,196,342
2012-04-17 17:42:00,shakira,"Watch Shakira's speech from the launch of the ""First Things First"" early childhood development initiative http://t.co/QIfgXZL4 ShakiraHQ",123,185
