Date,author,content,number_of_likes,number_of_shares
2015-11-18,justinbieber,Favorite song? https://t.co/ZWMJvhasht,42370,27718
2015-11-18,justinbieber,Love Yourself. @edsheeran @ItsBennyBlanco https://t.co/0QXzNuy18F,39447,28563
2015-11-18,justinbieber,They are right. Tomorrow is a celebration! @TODAYshow #BieberTODAY #PURPOSE  https://t.co/jXGwKPQJL4,36876,25000
2015-11-18,justinbieber,Time to sing. @jimmyfallon @FallonTonight on now. Thanks. #purpose https://t.co/MlWjrB3OyH,43828,28006
2015-11-18,justinbieber,@latelateshow see u tonight bro,17726,13019
2015-11-18,justinbieber,I see u guys camping out. I love u #beliebers. See u soon. #BieberTODAY https://t.co/UgS4AUTQgY,58969,37154
2015-11-18,justinbieber,Last night a little #sorry on @jimmyfallon @FallonTonight  https://t.co/25egy1QKLx,38300,26662
2015-11-18,justinbieber,Wake up motha #%%%%%% #biebertoday https://t.co/4y7M662MZM,45492,31286
2015-11-18,justinbieber,It's time. @todayshow right now. #purpose and I brought friends with me @halsey @bigsean https://t.co/tHT56AL1C7,50958,29795
2015-11-18,justinbieber,@SevianFrangipan I got u. #protectivebro @halsey :),19449,14155
2015-11-18,justinbieber,Thank u to @halsey and @BigSean for coming out today and showing love at the @TODAYshow,43296,28788
2015-11-18,justinbieber,#Zoolander2 https://t.co/ubryPQmn05,36785,28454
2015-11-18,justinbieber,@CapitalOfficial im ready. #purpose,18151,13791
2015-11-18,justinbieber,Followed. Ha. Talk to u and the UK soon. #PURPOSE https://t.co/D436xfCIeU,32629,22153
2015-11-18,justinbieber,UK tonight  https://t.co/AkoI31yKxl,31966,21726
2015-11-18,justinbieber,Favorite song? #PURPOSE https://t.co/ZWMJvgSRpV,57509,36517
2015-11-18,justinbieber,Thanks nyc. Chicago tonight 🚀,48790,30250
2015-11-18,justinbieber,This is one of my favorite TV performances. Last night on @FallonTonight ---&gt; https://t.co/25egy1z9TZ,39650,27714
2015-11-18,justinbieber,I’m taking over @CapitalOfficial from 7pm (UK Time) w/@RomanKemp. Check it out here - https://t.co/7wod0jkbDO  #BieberOnCapital #Purpose,35498,24143
2015-11-18,justinbieber,Playing more new tracks from #purpose on @CapitalOfficial now. Listen - https://t.co/7wod0j2Afe  #BieberOnCapital https://t.co/GlHIuFRnVi,46873,28151
2015-11-18,justinbieber,Chicago. #eveningwithJb #purpose https://t.co/L0mKZ1kvFC,63921,37249
2015-11-18,justinbieber,Just had fun skating in Chicago. Thanks to the people who allowed me to just have fun and be normal (kind of) for a little :) #chitown,50785,31761
2015-11-18,justinbieber,Yep https://t.co/bppyoOfBjL,40859,27030
2015-11-18,justinbieber,Thank u for being there. #realfriend  https://t.co/L7KMuyDSzq,37408,26311
2015-11-18,justinbieber,No chill. Lol.  https://t.co/2T053SfpBR,45148,30546
2015-11-18,justinbieber,"I'm voting for ""Where Are U Now"" for #AMAs Collaboration of the Year because I love @Skrillex and @diplo :) https://t.co/HXJk6ZXxOz",34843,28337
2015-11-18,justinbieber,Thanks for coming out @B96Chicago and @1035KISSFM here we go. #EveningWithJB,38759,23960
2015-11-18,justinbieber,Chicago get ready. #EveningWithJB #purpose,44141,28475
2015-11-19,justinbieber,Chitown that was special. Thank you. Let's make a change together. #EveningWithJB,46564,31378
2015-11-19,justinbieber,Let's do this @JKCorden  https://t.co/x9xusAsC6m,36004,23997
2015-11-19,justinbieber,Tonight we are back at it again. carpool karaoke with @jkcorden on the @latelateshow #littleboxbigboxcardboardbox https://t.co/L2xt0p6bXB,75725,47963
2015-11-19,justinbieber,About to do another #CarpoolKaraoke with @JKCorden on @cbs right now. Tune in. Thanks,42595,25996
